entry_id;calculation_id;band_gap
17996;159308;0
18048;159309;0
18061;159310;0
18467;159311;0
18471;159312;0
18487;159314;0
18584;159315;0
18656;159316;0
18672;159317;0
18679;159318;0
18681;159319;0
18300;159320;0
18231;159321;0
18237;159322;0
18280;159324;0
18327;159325;0
18369;159326;0
18444;159327;0
18933;159328;0
18938;159329;0
18961;159330;1.226
18962;159331;1.399
18963;159332;0.842
18995;159333;3.119
17729;159335;0
17798;159336;0
17799;159337;0
18010;159338;0
18052;159339;0
18497;159342;0
18688;159345;0
18702;159346;0
18725;159347;0.295
18734;159348;0
18996;159350;1.552
19056;159353;3.66
19057;159354;3.519
19059;159355;3.555
19068;159356;3.635
19069;159357;4.373
19073;159358;0
19094;159359;0
19095;159360;0
19107;159361;0
19248;159364;0
19249;159365;0
19257;159366;0
17822;159367;0
18824;159369;0
18902;159371;0
17216;159372;0
18236;159373;0
18306;159374;0
19321;159375;0
19322;159376;0
19323;159377;0
19324;159378;0
19340;159379;0
28342;15938;0
19448;159381;0
19521;159382;0
18051;159383;0
19054;159384;3.554
19058;159385;3.682
19060;159386;3.689
19061;159387;4.126
19063;159388;4.177
19064;159389;4.259
19065;159390;4.258
19066;159391;4.289
19067;159392;4.077
19263;159393;0
19275;159394;1.839
19285;159395;0
19312;159397;0
19611;159398;0
19619;159399;0
19620;159400;0
19622;159401;0
19623;159402;0
19624;159403;0
19625;159404;0
19680;159406;0
19691;159407;4.481
19703;159408;0
19704;159409;0
18337;15941;0
18775;159411;0
18796;159412;0
19314;159414;0
19316;159415;0
19317;159416;0
19319;159419;0
19320;159420;0
19325;159421;0
19062;159422;0
19621;159423;0
19713;159424;4.131
19721;159425;0.93
19728;159426;0
19758;159427;2.193
19795;159429;2.364
19952;159430;4.132
19955;159431;0
19977;159432;4.044
19978;159433;3.821
20043;159437;0
20046;159438;0
20047;159439;0
20048;159440;0
20079;159441;1.446
20121;159442;0
20126;159443;0.748
20219;159447;0
20221;159448;0
20224;159449;0
20338;159450;0.484
19313;159453;0
19315;159454;0
19318;159455;0
19819;159456;3.292
19842;159457;0
19898;159459;1.476
19944;159460;2.29
20803;159461;0
20804;159462;0
19055;159463;0
19714;159464;4.135
20220;159466;0
20838;159468;1.696
20964;159473;0
20965;159474;0
20970;159479;0
20971;159480;0
21025;159483;0
21032;159484;2.246
21050;159485;0
21119;159487;0.827
21146;159489;7.21
21151;159490;0
21153;159491;1.487
21154;159492;2.689
21155;159493;2.304
21160;159494;0
21162;159495;0
21164;159496;1.603
21166;159497;0
21168;159498;0
19836;159499;0
19837;159500;0
19853;159501;0
20535;159502;3.421
20672;159504;0.957
17282;159505;0
19939;159507;1.576
19940;159508;0.546
17317;15951;0
19942;159510;0.528
19951;159511;0
20675;159512;0
20805;159513;0
21782;159514;3.685
21847;159515;0.557
20066;159516;0
21061;159517;3.634
21150;159518;0
21186;159519;0
4852;15952;2.224
21226;159522;0
21227;159523;3.846
21228;159524;3.751
21468;159526;0.745
21593;159529;0.22
21601;159530;1.534
21602;159531;1.443
21603;159532;1.527
21605;159534;1.446
21606;159535;1.481
21607;159536;1.396
20509;159538;0
21640;159539;5.004
21660;159540;0.448
21752;159541;0
18450;159542;0
22393;159551;1.744
22395;159552;0
22398;159555;0
19362;159556;0
19938;159558;0
22711;159561;2.354
22747;159562;4.332
22748;159563;4.332
22749;159564;4.35
22751;159565;4.364
22780;159566;2.543
22841;159569;3.362
20334;159573;0
21598;159576;1.694
21600;159578;1.433
21848;159579;0.569
27355;15958;0
21849;159580;0.425
21850;159581;0.427
21973;159582;0.625
21974;159583;1.639
21975;159584;1.598
21976;159585;1.647
21978;159587;1.828
21979;159588;1.572
21980;159589;1.594
21981;159590;1.694
21982;159591;1.613
21983;159592;1.636
21984;159593;1.712
22023;159594;0
22037;159596;4.249
22043;159597;0
22077;159598;0
19335;15960;0
22138;159600;0
22399;159601;1.341
22448;159608;0
7599;15961;1.204
22499;159610;7.72
22524;159611;0
22525;159612;0
22573;159614;3.977
22908;159615;0
23256;159617;0
23287;159618;0
23300;159619;0
23313;159620;0
21676;159622;0
21677;159623;0
21690;159624;0
21718;159625;2.085
22299;159627;1.087
22333;159629;3.099
22994;15963;0
22607;159631;2.886
22659;159632;3.185
22874;159633;1.906
22622;159634;1.322
23753;159635;0
23307;159637;0
23752;159638;0
21608;159639;1.588
23165;159640;5.212
23965;159642;3.507
24152;159643;0.258
23545;159644;4.098
23977;159645;0
23604;159646;0
22687;159647;0.821
24396;159648;1.907
24046;159653;0
24276;159654;0.707
24397;159655;1.819
23514;159656;0
24018;159657;0
23643;159658;1.614
24339;159659;2.072
24340;159662;2.169
24347;159663;1.481
24206;159664;4.183
22680;159665;2.817
23750;159666;0
24405;159667;1.801
19161;15967;0
24235;159670;2.348
24338;159671;2.313
24348;159672;1.546
24349;159673;1.451
24398;159674;1.555
24404;159675;1.591
23575;159676;0
24220;159677;2.194
24233;159678;2.252
24234;159679;2.189
30119;15968;0
24350;159680;1.554
24525;159682;0
24231;159684;2.259
24232;159690;2.314
24410;159697;1.956
23609;159698;0
24472;159699;0
19310;15970;0
24237;159700;2.311
24343;159701;2.166
30698;15971;0
24471;159710;0
24524;159711;0
24401;159712;1.465
24687;159715;2.204
24468;159716;0
29168;15972;0
24221;159720;0
24554;159722;0
24013;159724;0
23576;159731;0
24411;159735;0.794
24342;159736;2.192
18338;15974;0
24474;159740;0
24907;159741;0
24230;159744;2.236
23929;159745;2.168
3727;15975;0
24219;159752;1.096
24408;159762;1.061
24555;159769;0.304
24615;15977;0
24969;159774;4.926
291036;159776;0
23350;159777;0
291038;159779;0
2475;15978;1.745
23453;159781;0.399
291044;159786;0
291034;159787;0
291035;159788;0
291039;159789;0
2477;15979;1.201
291047;159790;0
291045;159791;0
23311;159792;0
291046;159793;0
24593;159794;0
23319;159797;3.115
23331;159798;0
23344;159800;0
23550;159801;0
291055;159802;0
24920;159803;0
291056;159804;0
24979;159805;0.219
291040;159807;0
24383;159811;0.689
24977;159812;0.335
25086;159813;2.398
22598;159814;1.558
23308;159816;0
23577;159818;0
291050;159819;0
23579;159820;0
23580;159821;0
23610;159824;0
23611;159827;0
12475;15983;5.974
291076;159831;0
23612;159832;0
23963;159833;3.437
291077;159834;0
24135;159836;2.087
24253;159838;2.324
24259;159839;3.95
2481;15984;0.726
24318;159841;1.502
24341;159843;2.236
24346;159844;1.582
24384;159846;0.526
24409;159847;1.191
24444;159848;1.843
15045;15985;0
24501;159851;0
291069;159853;0
24697;159855;1.414
24699;159856;1.776
291070;159857;0
24750;159858;0
24775;159859;0
2482;15986;3.671
24776;159860;0
24793;159861;0
24818;159862;0
24895;159864;0.968
24937;159865;0
24970;159867;3.123
24973;159868;0
24982;159869;0.343
24989;159871;0.836
24990;159872;1.583
291053;159874;0.55
25019;159875;0
25038;159876;1.436
25063;159877;0.616
25093;159878;0
25100;159879;2.965
25143;159880;0
25157;159881;0
25174;159882;4.491
291054;159885;0
22235;159886;0
23733;159888;3.603
24345;159889;1.601
24556;159890;0.259
24557;159892;0.237
24817;159895;0
25207;159896;0
25376;159897;0
291065;159899;0
25658;159900;0
291066;159901;0
291067;159902;0
291048;159903;0
25402;159904;2.392
25665;159905;0
25864;159906;0
291074;159907;0
291075;159908;0
25532;159909;1.286
25597;159911;0.997
24502;159912;2.524
291052;159913;0
25497;159914;0
291051;159916;0
25684;159917;0.314
25685;159918;0.302
291068;159920;0
23351;159921;0
291072;159922;0
25683;159923;0.315
23747;159924;0
25535;159926;0
25219;159927;0
25550;159928;1.648
26195;159929;0
25342;159935;2.461
25183;159936;0
24634;159937;0
25495;159938;0
25265;159939;0
5046;15994;4.474
25424;159940;0
25619;159941;0
23655;159942;1.505
24751;159943;0.404
25518;159944;0
25661;159946;0
25816;159947;0
25871;159948;0
26277;159949;1.431
13766;15995;0
25464;159950;0
25465;159951;0
25872;159954;0
26289;159956;1.22
291071;159957;0
25888;159958;1.551
25713;159964;0
25217;159971;0
25714;159973;0
25267;159977;0
25037;159978;1.576
25664;159979;0
13814;15998;0
26346;159980;0
26013;159981;0
26336;159982;0
26605;159986;0
26167;159987;0
30075;15999;0
25308;159990;3.347
26763;159991;0
25496;159992;0
23954;159993;0
24976;159994;0
27083;159996;2.802
25711;159999;0
7853;16000;0
25266;160002;0
26459;160003;0
24665;160005;0
26787;160006;0
25222;160007;0
25566;160009;0.198
25962;160010;0
23159;160015;2.537
25529;160016;1.727
26692;160017;0.593
6327;16002;0
26190;160020;1.432
26753;160022;0
26788;160024;0
27090;160025;0.433
27089;160035;0.391
26786;160039;0
25585;160043;0
26842;160044;0
27091;160045;0.534
26104;160046;0
26996;160047;0.424
27153;160048;4.522
26335;160051;0
26337;160052;0
26588;160053;0
26967;160054;0
26066;160060;1.195
26504;160063;0
27151;160066;4.636
25220;160070;1.687
26691;160073;0.495
27874;160074;0
27123;160075;0.441
27539;160077;0
22859;160078;1.327
27561;160080;0
27560;160083;0
23613;160086;0
25249;160087;0
26728;160088;0
27165;160095;0
26396;160107;2.91
27155;160109;0
27156;160110;0
27166;160111;0
26258;160114;4.122
27164;160131;0
27584;160133;0
28650;160134;0
23770;160135;2.327
27159;160136;0
27448;160137;0
27124;160138;0.481
25423;160140;0
27158;160148;0
26841;160150;0
28642;160152;0
27821;160153;0
28033;160159;0.552
29031;160160;0.797
28022;160162;0
28705;160163;0
26371;160164;0.82
27161;160166;0
16840;16017;0
28702;160173;0
29025;160174;1.251
28041;160175;0
26886;160176;0
25132;16018;0
28767;160180;0.359
26083;160185;4.126
23751;160187;0
26568;160193;0
27157;160194;0
28026;160196;0
28757;160197;0
28732;160200;0.592
28763;160201;0
26895;160204;0
27168;160205;1.865
30929;16021;0
28865;160212;0
28942;160214;0
29817;160215;0
27118;160219;0
28180;16022;0
28108;160224;0
27905;160226;0
28111;160228;0.923
28751;160229;0
29992;16023;0
28053;160237;0
26372;160240;0.657
28636;160241;0
26094;160244;4.28
28034;160246;0.682
13652;16025;0
26394;160251;0
30245;160253;0
28766;160254;0.48
28322;160259;0
18527;16026;0
26368;160265;0.702
27898;160266;0
30130;160272;0
30136;160274;0
20383;160277;2.852
26095;160279;4.13
28109;160280;0
28065;160288;0
23641;160295;3.729
26686;160297;2.06
29840;160308;0
27167;160309;3.49
26370;160310;0.632
25574;160317;0
26887;160318;0
13205;16032;0
29115;160323;0
26099;160327;4.173
30078;160328;0
27105;160329;0
30037;16033;0
30212;160333;0
28731;160334;0.714
26651;160335;0
29973;160338;0
26400;160339;3.982
30082;16034;0
30017;160341;0
29959;160347;0
30182;160348;0
30870;160349;0
26997;160355;0
29134;160356;0
29895;160370;0
29595;160374;0
26100;160377;0
11668;160378;7.605
25575;160379;0
30047;160380;0
30729;160384;0
26505;160385;0
30261;160388;0
25892;160395;0
26836;160396;0
29852;160399;0
30096;160405;0
30878;160406;0
29930;160408;0
29894;160410;0
23642;160411;3.369
29933;160416;0
28730;160421;0
30382;160423;0
30390;160425;0
30262;160427;0
18868;160428;0
30268;160433;0
26373;160434;0.524
30836;160435;0
25889;160439;0
30356;160443;0
30613;160448;0
31043;160450;1.543
31065;160451;0.903
26369;160455;0
30794;160456;0
30619;160458;0
12963;160459;0
28754;160467;0.791
2222;16047;0
30858;160472;0
28964;160473;0
31033;160474;0
19651;160477;0
31007;160478;0
12324;160486;0.578
30905;160487;0
23646;160491;2.355
30873;160493;0
30890;160503;0
30595;160504;0
26503;160507;0
4524;16051;3.494
290339;160511;0
290384;160513;0
290372;160514;0
290327;160516;0
2478;16052;1.322
290344;160520;0
30265;160522;0
26407;160525;5.765
290356;160526;0
290357;160527;0
28954;160528;0
290395;160534;0
13614;160535;2.877
290341;160540;0
290348;160543;0
290349;160544;0
12605;160545;0.974
290353;160548;0
290359;160549;0
290360;160550;0
13588;160551;3.494
13403;160552;1.163
290361;160553;0
290363;160555;0
290364;160556;0
290365;160557;0
290366;160558;0
290367;160559;0
18339;16056;0
290368;160560;0
290369;160561;0
290370;160563;0
290371;160564;0
31180;16057;0
290379;160570;0
290380;160571;0
290381;160572;0
290383;160573;0
290386;160574;0
290389;160577;0
25469;160579;0
290393;160582;0
290394;160583;0
290402;160586;0
30227;160588;0
290350;160589;0
290429;160591;0
290417;160592;0
290439;160594;0
290867;160595;0
290438;160596;0
12779;160597;0.942
290434;160600;0
290870;160601;0
290447;160602;0
290431;160604;0
31340;160606;0
290420;160607;0
290440;160610;0
290446;160613;0
24978;160614;0.214
290416;160617;0
30867;160622;0
290897;160623;0
24981;160626;0.356
290409;160628;0
290425;160629;0
26470;160631;0
290896;160632;0
10581;160636;0
290860;160639;0
290866;160640;0
26831;160644;4.128
31355;160645;0
291031;160646;0
13157;160652;3.056
291005;160653;0
290315;160654;0
290858;160655;0
291002;160656;0
290855;160658;0
26789;160659;0
290408;160660;0
290856;160661;0
290865;160662;0
291080;160664;0
14168;160665;1.011
24351;160666;1.462
290859;160668;0
24754;160670;0.265
291083;160671;0
291104;160674;0
290330;160678;0
26790;160679;0
290415;160681;0
24798;160683;0
290426;160684;0
290717;160685;0
290407;160691;0
290443;160692;0
290314;160693;0
24980;160694;0.229
291098;160696;2.111
290316;160697;0
291081;160699;0
290879;160701;0
291100;160702;0
291092;160703;0
291091;160705;0
291095;160706;0
29104;160707;0
291109;160708;0
290376;160710;0
12024;160711;3.423
290378;160713;0
25088;160714;0
290388;160716;0
290392;160719;0
290390;160720;0
290391;160721;0
1941;160725;1.166
290387;160727;0
291090;160731;0
291079;160733;0
12964;160734;0
290377;160738;0
290319;160739;0
17692;16074;0
15976;160740;4.034
291122;160743;0
290352;160744;0
15977;160745;3.261
290437;160746;0
291027;160747;0
291113;160749;0
291114;160751;0
291087;160752;0
291082;160753;0
290993;160756;0
16140;160757;2.368
291001;160758;0
12777;160759;0
12624;16076;0
290687;160760;0
291118;160764;0
291115;160765;0
291086;160766;0
290445;160767;0
290875;160768;0
290321;160769;0
290325;160770;0
290397;160771;0
291024;160773;0
290433;160774;0
290869;160775;2.875
290441;160778;0
16304;160781;2.285
290398;160782;0
291088;160783;0
15392;160784;0.333
290868;160785;0
290399;160787;0
16741;160789;6.674
290442;160791;0
291014;160792;0
290373;160793;0
290375;160794;0
290430;160795;0
290412;160796;0
30671;16080;0
290889;160801;0
16699;160802;0
16025;160804;0
291016;160805;0
290423;160807;0
290382;160808;0
10592;16081;0
290881;160811;0
291000;160812;0
291030;160813;0
290396;160814;0
291007;160815;0
291006;160816;0
290400;160817;0
290893;160818;0.498
20082;16082;0
14799;160820;0.868
291121;160821;0
290414;160823;0
291026;160824;0
290421;160825;0
291117;160829;0
19828;16083;0
291097;160832;0
291022;160834;0
290872;160835;0
14736;160836;1.241
17613;160837;0
16305;160838;1.494
30173;16084;0
291112;160840;0
14853;160842;0
290343;160846;0
291108;160847;0
290427;160848;0
19326;16085;0
15849;160850;0.632
290354;160851;0
290444;160852;0
291028;160853;0
290890;160854;0
23744;160855;2.693
291023;160857;0
291093;160858;0
290418;160859;0
28132;16086;0
21202;160860;2.042
290435;160861;0
291110;160863;0
291119;160864;0
15243;160865;0
290374;160867;0
18305;16087;0
290692;160871;0
2261;160872;2.354
290709;160877;0
12050;160878;2.179
18307;16088;0
290888;160881;0
290862;160882;0
290432;160884;0
15378;160886;7.223
290688;160887;0
290436;160888;0
290871;160889;0
290448;160890;0
290351;160891;0
17546;160892;0
17696;160893;0
13560;160894;2.416
290333;160895;0
291012;160896;0
290892;160897;0
18053;160898;0
291111;160899;0
27627;16090;0
290424;160900;0
291096;160901;0
291085;160902;0
18238;160903;0
290318;160904;0
290355;160906;0
290873;160907;1.858
15931;160908;0
15246;160909;0
3699;16091;3.123
17364;160911;0
291009;160912;0
290883;160913;0
290332;160914;0
290887;160915;0
290347;160916;0
18222;160918;0
15942;160919;1.694
3700;16092;0
19227;160922;0
290894;160923;0
290699;160924;0
290989;160925;0
290690;160926;0
18771;160929;0
18062;16093;0
290346;160930;0
290340;160931;2.26
290898;160932;0
290864;160933;0
18873;160934;0
291094;160935;3.017
291107;160936;0
290996;160937;0
290422;160938;0
290715;160939;0
28162;16094;0
290419;160940;0
290385;160941;0
290885;160942;0
291008;160943;1.017
290710;160945;0
22187;16095;0
18998;160954;0
291004;160957;2.053
19417;160958;0
291102;160959;0
17076;16096;0
15470;160960;0
290326;160961;0
290328;160963;0
20867;160964;0
28191;16097;0
19108;160970;0
30496;16098;0
19670;160980;3.151
20339;160984;0
291033;160988;0
291123;160989;0
16916;160993;0
290876;160996;0
291101;160997;0
291105;161000;3.766
290891;161001;0
17082;16101;0
291120;161022;0
290895;161023;0
290877;161024;0
16529;161028;0
16318;16103;1.615
22386;161033;0
22389;161035;0
22390;161039;0
6317;16104;0
22391;161044;0
290701;161045;0
290331;161046;0
25126;16105;0
290411;161050;0
22392;161051;0
21124;161052;3.397
19782;161055;2.056
290704;161058;0
21604;161059;1.506
19141;16106;3.114
20132;161060;0
22397;161061;0.266
20216;161064;5.468
16887;161066;0
22396;161068;1.861
17697;161070;0
18318;161074;0
290703;161075;0
20865;161080;0
20658;161088;1.666
19143;16109;3.137
18395;16110;0
22388;161101;0
290992;161103;0
20866;161106;0
18401;16111;0
22400;161112;0
22405;161114;1.448
20987;161116;1.032
290410;161119;0
291099;161120;0
22402;161125;0
21425;161127;5.748
290712;161128;0
21112;161129;0
22403;161130;0
22404;161133;0
4050;16114;2.939
22884;161147;3.962
22133;161151;0
290413;161152;0
291116;161153;0
22406;161158;0
7641;16116;0
22027;161169;0
4830;16117;0
21757;161170;1.013
22348;161171;0
22795;161174;4.318
15604;16118;0
290880;161186;4.96
22280;161194;0.287
290716;161195;0
14065;16120;0
290323;161202;0
290337;161203;0
19554;161205;2.048
24236;161209;0
20120;161210;0
290886;161211;0
290676;161212;0
23656;161215;4.191
23160;161217;2.275
7921;16122;0
19299;161223;0
19806;161226;0
24012;161233;0
23309;16124;0
23025;161243;0.525
24344;161244;2.23
23361;161245;0
290342;161249;0
25286;161250;0
290707;161264;0
23314;161267;0
290428;161274;0
10755;16128;0
10760;16129;0
290861;161305;0
18022;16131;0
22564;161324;3.822
25870;161325;0
23342;161330;0
23006;161331;0.591
24445;161333;1.707
291103;161337;0
3698;16134;3.097
23578;161340;0
290345;161349;0
18833;16135;0
25777;161350;1.238
11148;16136;0
20852;161360;0
10642;16137;0
20382;161375;2.477
291017;161377;0
20396;16138;1.101
25730;161380;1.142
22796;161390;4.464
15019;16140;0
19941;161411;1.066
23341;161419;0
21179;16142;1.812
25417;161423;1.902
20374;161430;0
21401;161433;0.778
19943;161436;4.827
22750;161438;4.395
24758;161440;1.555
27193;16146;0
26060;161466;1.808
290336;161467;0
25988;161468;0
2762;16147;0
27585;161471;0
26889;161473;0
27117;161479;0
20008;161487;0
28236;16149;0
23318;161494;3.6
30799;16151;0
29776;16152;0
29184;161523;0
28019;161531;0
7642;16154;0
290700;161541;3.449
27639;161546;0
7643;16155;0
26469;161558;0
29778;16156;0
29779;16157;0
18934;16158;0
31322;16159;0
3303;16161;0
28017;161616;0
12816;161624;1.639
30839;16163;0
29600;161631;0
3582;16164;1.959
290714;161655;0
26237;16166;0
30847;16167;0
29142;161679;0
28110;161680;0
290711;161689;0
290322;161691;0
31339;161698;0
6411;16170;0
290708;161703;0
290691;161705;0
27297;16171;0
290713;161710;1.11
290854;161711;0
28899;16173;0
16742;161731;7.057
23354;161736;0
29165;16174;0
22193;161747;0
3697;16175;3.158
30802;16176;0
15214;161770;1.575
21205;161772;2.561
26885;161777;0
29540;16178;0
21533;161780;0
17228;161782;0
3304;16179;0
21206;161791;2.489
29576;161798;0
3307;16180;1.755
22028;161800;6.069
290358;161804;0
22301;161814;0.706
4853;16182;0
290693;161833;2.272
13061;16185;0
27586;161850;0
30842;16186;0
290863;161867;0
19997;161878;0
30083;16188;0
290857;161880;0
290718;161890;0
18466;16190;0
30088;16191;0
290320;161910;0
290329;161914;0.627
21536;161916;0
290697;161917;0
23908;16192;0
290674;161920;0
26430;161928;0
30089;16193;0
23919;16194;0
27022;16195;1.105
290706;161974;0
25891;161979;0
3865;16198;0
30216;161986;0
18739;16199;0
1940;161990;1.192
290324;161994;0
22582;161998;1.927
20794;16201;0
290675;162010;0
25890;162020;0
26888;162025;0
20798;16203;0
290686;162042;0
30112;16205;0
20288;16206;0
15373;162061;5.371
290695;162074;0
31105;162076;0
3112;16208;4.402
20290;16209;4.375
16696;162104;0
25416;162108;1.205
13617;162111;0
290678;162113;0
25894;162127;0.284
290685;162150;0
19810;162151;5.892
30893;16216;3.091
290679;162163;0
290878;162166;0
290702;162168;0
25096;162173;3.274
290335;162177;0
29872;16218;0
30642;16223;0
10046;16224;0
23685;162247;0
24497;16225;0
290874;162258;0
29621;16226;0
290683;162265;0
30902;16227;0
28104;162273;0
28105;162274;0
27813;162275;0
26840;162277;1.846
22658;162278;3.823
30952;16228;0
28848;16230;0
10309;16231;0
30394;16232;0
290682;162328;0
19032;16234;0
30396;16235;3.128
290696;162360;0
11595;16237;1.143
290684;162374;0
13906;16238;0
290334;162380;0
290406;162382;0
290677;162383;0
27073;16239;0
30726;162391;1.773
13651;16240;0
27074;16241;0
25541;16242;0
27590;16243;0
17763;16245;0
290405;162458;0
3659;16247;0
290403;162470;0
290694;162473;0
4941;16248;1.266
297370;162482;0
297371;162486;0
297372;162490;0
297373;162494;0
297374;162498;0
5455;16250;3.844
297375;162502;0
297376;162506;0
30605;16251;0
297377;162510;0
297378;162514;0
20797;16252;0
297380;162522;0
297381;162526;0
297382;162530;0
297383;162534;0
297384;162538;0
297385;162542;0
297386;162546;0
10979;16255;0
297389;162558;0
26482;16256;0
297390;162562;0
297391;162566;0
297392;162570;0
297393;162574;0
297394;162578;0
12568;16258;0.814
297395;162582;0
23914;16259;0
297397;162590;0
297398;162594;0
297399;162598;0
297400;162602;0
297401;162606;1.216
297402;162610;0
297404;162614;0
18242;16262;0
297406;162622;0
297407;162626;0
297408;162630;0
297410;162638;0
27822;16264;0
297411;162642;0
297412;162646;0
20814;16265;0
297413;162650;0
297414;162654;0
297415;162658;0
13916;16266;0
297416;162662;0
297417;162666;0
13917;16267;0
297418;162670;0
297419;162674;0
297420;162678;0
17258;16268;0
297421;162682;0
297423;162686;0
12124;16269;2.823
297427;162702;0
20847;16271;0
297430;162714;0
297431;162719;0
13666;16272;0
297432;162724;0
297433;162728;0
13922;16273;0
297434;162733;0
297435;162739;0
297436;162743;0
297437;162747;0
14435;16275;0
297438;162751;0
297439;162755;0
297440;162759;0
2902;16276;3.262
297443;162771;0
297445;162779;0
21107;16278;0
297447;162787;0
28117;16279;0
297448;162791;0
297449;162795;0
297450;162799;0
297451;162803;0
297452;162807;0
10360;16281;0
297453;162811;0
297454;162815;0
297455;162819;0
30797;16282;0
297456;162823;0
13810;16283;0
297458;162831;0
297459;162836;0
26731;16284;0
297461;162844;0
297462;162848;0
30074;16285;0
297464;162857;0
297465;162861;0
297466;162866;0
3660;16287;0
297467;162870;0
297468;162874;0
297469;162878;0
10337;16288;0
297470;162882;0
297472;162889;0
4187;16289;0
297473;162893;0
297474;162897;0
16754;16290;0
297475;162901;0
297476;162905;0
297477;162909;0
21110;16291;0
297479;162913;0
297480;162917;0
10852;16292;0
297481;162921;0
297482;162925;0
297483;162929;0
19572;16293;1.001
297484;162933;0
297485;162937;0
18549;16294;0
297487;162945;0
297488;162949;0
7264;16295;0.957
297489;162953;5.242
16757;16296;0
297491;162961;0
297493;162969;0
297494;162973;0
297495;162977;0
18550;16298;0
297496;162981;0
297497;162985;0
297500;162997;0
24025;16300;0.744
297502;163005;5.632
297503;163009;0
7266;16301;0.95
297504;163013;0
297505;163017;0
15476;16302;0
297507;163021;0
297508;163025;0
297509;163029;0
27356;16303;0
297510;163033;0
297511;163037;0
297512;163041;0
297513;163045;0
297514;163049;0
27358;16305;0
297515;163053;0
297516;163057;0
297517;163061;0
297519;163069;3.73
7944;16307;0
297520;163073;0
297521;163078;0
30918;16308;1.237
297522;163082;0
297523;163086;0
24281;16309;1.956
297524;163090;0
297525;163094;0
297526;163098;0
297527;163102;0
297528;163106;0
297530;163114;0
297531;163118;0
297532;163122;0
297534;163129;0
297535;163133;0
297536;163137;0
297538;163145;0
24617;16315;0.866
297540;163153;2.369
297541;163157;0
297542;163161;0
297543;163166;0
297544;163170;0
297545;163174;0
297546;163178;0
23523;16318;0.356
297547;163182;0
297548;163186;0
297549;163190;0
297551;163198;0
297553;163206;0
297554;163210;0
297557;163222;0
297558;163226;0
297559;163230;0
297562;163238;0
297563;163242;0
297564;163246;0
297566;163254;0
297567;163258;0
297568;163263;0
297569;163267;0
22088;16327;0
297570;163271;0
297571;163275;0
297572;163279;0
22089;16328;0
297573;163283;0
297574;163287;0
297575;163291;0
297576;163295;0
297577;163299;0
13662;16330;0
297578;163303;0
297581;163315;0
297582;163319;0
29918;16332;0
297584;163327;0
297585;163331;0
297586;163335;0.943
297587;163339;0
22912;16334;0
297589;163347;0
27359;16335;0
297590;163351;0
297591;163355;0
297592;163359;2.375
297593;163363;0
297594;163367;0
13937;16337;0
297595;163373;0
8042;16338;0
297598;163385;0
297599;163389;0
27361;16339;0
297600;163395;0
297601;163400;0
297602;163404;0
297603;163409;0
10863;16342;0
297606;163423;0
297607;163428;0
297608;163432;0
297609;163436;0
19840;16344;3.967
297611;163445;0
297613;163453;0
297614;163457;0
30640;16346;0
297615;163461;0
297616;163465;0
297617;163469;0
10044;16347;0
297618;163473;0
10045;16348;0
297620;163480;0
297621;163484;0
297622;163488;0
21380;16349;1.27
297623;163492;0
297624;163496;0
27109;16350;0
297626;163504;0
297628;163512;0
297629;163516;0
28136;16352;0
297631;163524;0
28392;16353;0
297633;163532;0
28648;16354;0
297636;163542;0
30696;16355;0
297638;163552;0
297641;163565;0
297642;163569;0
7026;16357;0
297643;163573;0
297644;163577;0
297645;163581;0
297646;163585;0
297647;163589;0
297648;163593;0
297649;163597;0
297650;163601;0
297651;163605;0
297652;163609;0
30445;16361;0
297653;163613;0
297654;163617;0
2928;16362;2.041
297655;163621;0
297658;163633;0
30702;16364;0
297660;163641;0
297661;163645;0
297662;163649;0
13439;16365;0
297663;163653;0
297664;163657;0
297665;163662;0
297666;163667;0
297667;163672;0
297668;163676;0
27120;16368;0
297669;163681;0
297670;163685;0
10108;16369;0
297674;163698;0
14727;16370;0
297675;163702;0
297676;163706;0
15497;16371;0
297677;163710;0
297679;163718;0
2420;16372;0
297680;163722;0
297681;163726;0
11902;16373;0
297683;163734;0
297684;163738;0
26354;16374;0
297685;163742;0
297686;163746;0
27122;16375;0
297687;163750;0
297688;163754;0
297689;163758;0
297690;163762;0
297691;163766;0
27763;16377;0
297694;163778;0
297695;163782;0
297696;163786;0
297697;163790;0
297698;163795;0
297700;163803;0
297701;163807;0
14730;16381;0
297703;163817;0
14731;16382;0
297704;163821;0
297705;163825;0
297706;163829;0
297707;163833;0
297708;163837;0
28152;16384;0
297709;163841;0
297711;163849;0
17813;16385;0
297712;163853;0
297713;163857;0
29689;16386;0
297714;163861;0
297715;163865;0
297718;163877;0
297720;163885;0
297721;163889;0
297722;163893;0
297723;163897;0
7299;16390;0
297724;163901;0
297725;163905;0
297726;163909;0
30973;16391;0
297728;163918;0
13967;16392;0
297729;163922;0
297730;163927;0
297731;163932;0
297732;163937;0
297733;163941;0
297734;163946;0
28414;16395;0
297735;163950;0
297736;163954;0
297737;163958;0
297738;163962;0
297739;163966;0
297740;163970;0
297741;163974;0
13968;16398;0
297743;163982;0
297745;163989;0
297746;163993;0
297747;163997;0
13969;16400;0
297749;164005;0
297750;164009;0
297751;164013;0
297752;164017;0
30976;16402;0
297753;164021;0
297754;164025;0
297755;164029;0
297756;164033;0
297758;164041;0
297760;164049;0
30465;16405;0
