material_id;spacegroup
mp-1546518;P6_3mc
mp-1546523;P3m1
mp-1546619;Pnma
mp-1546692;P3m1
mp-1546693;P3m1
mp-1546699;P3m1
mp-1546701;P3m1
mp-1546702;P3m1
mp-1546710;P3m1
mp-1546727;C2/m
mp-1546729;Pnma
mp-1546733;P3m1
mp-1546739;P3m1
mp-1546743;Ia-3
mp-1546794;P3m1
mp-1546821;C2/c
mp-1546823;P4/nmm
mp-1546827;P3m1
mp-1546831;P3m1
mp-1546834;P6_3mc
mp-1546835;P4/ncc
mp-1546844;P6_3mc
mp-1546846;C2/m
mp-1546848;P3m1
mp-1546868;P6_3mc
mp-1546870;P3m1
mp-1546883;P3m1
mp-1546885;P3m1
mp-1546891;P3m1
mp-1546893;P3m1
mp-1546894;P3m1
mp-1546913;Pnma
mp-1546922;P3m1
mp-1546925;P3m1
mp-1546930;P6_3mc
mp-1546932;P3m1
mp-1546943;P6_3mc
mp-1546963;P3m1
mp-1546991;Pnma
mp-1546993;P3m1
mp-1547049;P3m1
mp-1547050;P3m1
mp-15556;Fmmm
mp-15639;R-3
mp-15671;Cmcm
mp-15681;C2/m
mp-15683;P-62m
mp-15686;P6_3/mmc
mp-15697;I4/mmm
mp-15742;Cmce
mp-15827;C2/m
mp-1582739;I4/mmm
mp-1583514;Cmce
mp-1583518;P6_3mc
mp-1583528;P-1
mp-1583561;C222_1
mp-1583755;R-3
mp-1583860;P-1
mp-1584251;P6_3/mmc
mp-1584367;R32
mp-1584855;I4/mmm
mp-1585265;P-4m2
mp-1585266;P-3m1
mp-1585280;P6_3
mp-1585637;P2_1/c
mp-1586135;P6/mmm
mp-1586138;F-43m
mp-1586146;Cmcm
mp-1586150;Immm
mp-1586167;P-62m
mp-1586185;C2/m
mp-1586297;Pm-3m
mp-1586308;Fm-3m
mp-1586310;F-43m
mp-1586312;Pm-3m
mp-1586342;Pa-3
mp-1586418;Fddd
mp-1586428;Cc
mp-1586547;Pnc2
mp-1586613;C2
mp-1586650;C2
mp-1586713;P1
mp-1586722;C2
mp-1586738;P1
mp-1586761;P4_32_12
mp-1586780;C2/c
mp-1586949;P1
mp-1586952;C222_1
mp-1587148;Fm-3m
mp-1587176;P4/nmm
mp-1587183;I4_1/amd
mp-1587192;R-3
mp-1587195;P-3m1
mp-1587245;Cmcm
mp-1587318;F-43m
mp-1587320;Pm-3m
mp-1587346;P6_3mc
mp-1587351;Fm-3m
mp-1587411;Cmmm
mp-1587438;I4/mmm
mp-1587452;P6_3/mmc
mp-1587475;P4/nmm
mp-1587511;P4_2/mmc
mp-1587512;Pm-3m
mp-1587533;P-3m1
mp-1587547;Fm-3m
mp-1587569;Fm-3m
mp-1587575;Im-3
mp-1587625;P6/mmm
mp-1587629;I-42d
mp-1587663;P6_3/mmc
mp-1587664;Pm-3m
mp-1587689;P6_3mc
mp-1587696;Fm-3m
mp-1587733;I4mm
mp-1587743;P4_32_12
mp-1587746;P6/mmm
mp-1587775;Pm-3m
mp-1587791;P4/nmm
mp-1587813;P6_422
mp-1587814;Fm-3m
mp-1587830;Pm-3m
mp-1587832;P4/nmm
mp-1587841;Cmcm
mp-1587846;P-3m1
mp-1587861;I4/mmm
mp-1587869;Pm-3m
mp-1587899;P4/mmm
mp-1587911;Pm-3m
mp-1587993;R-3
mp-1588000;I4/mmm
mp-1588045;I4/mmm
mp-1588078;P4/mmm
mp-1588086;I4/mmm
mp-1588133;I4/mmm
mp-1588189;P6/mmm
mp-1588207;F-43m
mp-1588218;Pm-3m
mp-1588222;Cmcm
mp-1588228;Cmcm
mp-1588246;F-43m
mp-1588250;Pm-3m
mp-1588252;P4/mbm
mp-1588253;P4_2/mmc
mp-1588279;Cmcm
mp-1588300;P6_3/mmc
mp-1588303;P6_3/mmc
mp-1588332;P-3m1
mp-1588337;P-1
mp-1588374;Pm-3m
mp-1588408;P4/mbm
mp-1588421;I-4
mp-1588436;I4/mmm
mp-1588467;I4/m
mp-1588471;Pm-3m
mp-1588477;Pm-3m
mp-1588491;Fm-3m
mp-1588525;Cmcm
mp-1588535;Cmcm
mp-1588548;P6_222
mp-1588599;Pbcn
mp-15886;C2/m
mp-1588603;P6_3mc
mp-1588631;Fd-3m
mp-1588652;I4/mmm
mp-1588690;Pm-3m
mp-1588691;Pm-3m
mp-1588706;R3c
mp-1588740;P4/nmm
mp-1588766;P4/nmm
mp-1588768;Fm-3m
mp-1588808;R-3m
mp-1588810;P-3m1
mp-1588833;I4/mmm
mp-1588866;I4_1md
mp-1588869;Fm-3m
mp-1588873;Pm-3m
mp-1588898;P-3m1
mp-1588901;R3m
mp-1588908;I4/mmm
mp-1588909;P6_3/mmc
mp-1588913;P6/mmm
mp-1588931;I4/mmm
mp-1588933;P4/nmm
mp-1588942;Amm2
mp-1588945;I4/mmm
mp-1588997;Pm-3m
mp-1589006;P6_3/mmc
mp-1589038;Fm-3m
mp-1589057;I4/mcm
mp-1589058;R-3c
mp-1589063;Pnma
mp-1589065;Pnnm
mp-1589075;C2/c
mp-1589131;P6_3mc
mp-1589237;P4/nmm
mp-1589239;Fm-3m
mp-1589247;Fm-3m
mp-1589322;I4/mmm
mp-1589346;Fm-3m
mp-1589358;I4_1/amd
mp-1589361;Pm-3n
mp-1589390;P6_3/mmc
mp-1589426;Pm-3m
mp-1589475;P3_121
mp-1589495;Fm-3m
mp-1589515;I4/mmm
mp-1589518;P4_2/mmc
mp-1589519;I4/mmm
mp-1589520;P6/mmm
mp-1589525;P4/mbm
mp-1589547;Fd-3m
mp-1589548;Immm
mp-1589567;Cmcm
mp-1589572;Pnma
mp-1589581;I4/mcm
mp-1589628;Pm-3m
mp-1589661;Cmmm
mp-1589692;Fm-3m
mp-1589714;Pm-3m
mp-1589748;P6/mmm
mp-1589821;P4/nmm
mp-1589839;P6_3/mmc
mp-1589843;Pm-3m
mp-1589846;F-43m
mp-1589860;P4/mbm
mp-1589970;Pm-3m
mp-1590017;P-62m
mp-1590098;Cmcm
mp-1590120;Pm-3m
mp-1590137;I4/mmm
mp-1590153;I4/mmm
mp-1590156;P-3m1
mp-1590157;F-43m
mp-1590219;P6_3/mmc
mp-1590239;Im-3
mp-1590251;I4/mmm
mp-1590326;P-3m1
mp-1590327;P4/nmm
mp-1590342;R-3m
mp-1590372;I4/mmm
mp-1590383;P-6m2
mp-1590388;I4/mmm
mp-1590402;P4/nmm
mp-1590435;Pnma
mp-1590470;P4/nmm
mp-1590476;I4/mcm
mp-1590518;I4/mmm
mp-1590544;I4/mmm
mp-1590550;P6/mmm
mp-1590563;I4/mmm
mp-1590571;P6_3/mmc
mp-1590575;R-3m
mp-1590576;P6_3/mmc
mp-1590602;P6_3/mmc
mp-1590643;P-42m
mp-1590657;Pnma
mp-1590665;R-3m
mp-1590675;Cmcm
mp-1590686;P3_121
mp-1590706;P6_3mc
mp-1590712;Fm-3m
mp-1590730;P-3m1
mp-1590790;Fm-3m
mp-1590797;I4/mcm
mp-1590834;Fd-3m
mp-1590840;Pm-3m
mp-1590863;P-3m1
mp-1590886;I4/mcm
mp-1590905;R-3m
mp-1590911;P6_3/mmc
mp-1590923;P6_3mc
mp-1590934;Pca2_1
mp-1590939;P6_3/mmc
mp-1590959;P-3m1
mp-1590986;Cmcm
mp-1591031;F-43m
mp-1591032;I4/mmm
mp-1591042;Fm-3m
mp-1591057;Pm-3n
mp-1591071;I4/mmm
mp-1591072;I4/mmm
mp-1591077;R3m
mp-1591087;Pm-3m
mp-1591113;Fm-3m
mp-1591155;R-3m
mp-1591163;Fm-3m
mp-1591182;F-43m
mp-1591223;Pmmn
mp-1591224;I-42m
mp-1591227;P6_322
mp-1591255;Pm-3m
mp-1591258;Fm-3m
mp-1591277;P6/mmm
mp-1591286;I4_1md
mp-1591290;P6_3/mmc
mp-1591294;P6_3mc
mp-1591301;F-43m
mp-1591302;P6/mmm
mp-1591303;Pm-3m
mp-1591329;Fm-3m
mp-1591336;Fm-3m
mp-1591343;P6_3/mmc
mp-1591344;I4/mmm
mp-1591350;Pm-3m
mp-1591376;Fm-3m
mp-1591415;Cmcm
mp-1591464;R-3m
mp-1591476;Fm-3m
mp-1591484;P4/nmm
mp-1591494;Pm-3m
mp-1591505;C2/m
mp-1591545;I4/mmm
mp-1591557;Pm-3m
mp-1591565;Imma
mp-1591602;P4/nmm
mp-1591641;Pm-3m
mp-1591644;Pm-3m
mp-1591662;P4/nmm
mp-1591669;I-4
mp-1591676;Fmmm
mp-1591681;Pm-3m
mp-1591702;P4/mmm
mp-1591755;P6_3/mmc
mp-1591763;I4/mmm
mp-1591808;P6_3/mmc
mp-1591811;Fm-3m
mp-1591819;I4/mmm
mp-1591833;R-3m
mp-1591844;Pm-3m
mp-1591846;P6_3/mmc
mp-1591856;P6_3mc
mp-1591857;P-6m2
mp-1591863;Cmcm
mp-1591876;P-62m
mp-1591899;Pm-3m
mp-1591930;Fm-3m
mp-1591939;C222_1
mp-1591948;Fd-3m
mp-1591980;C222_1
mp-1591987;I4/mmm
mp-1591989;P6/mmm
mp-1591990;P-3m1
mp-1592000;P4/mmm
mp-1592026;P4/nmm
mp-1592047;Pm-3m
mp-1592049;Cmce
mp-1592064;P2_1/m
mp-1592067;P-62m
mp-1592077;R-3
mp-1592138;I4/mmm
mp-1592143;Pm-3m
mp-1592147;P6/mmm
mp-1592149;Pnma
mp-1592180;R-3m
mp-1592194;Fm-3m
mp-1592201;Pm-3m
mp-1592203;Fm-3m
mp-1592212;P4/nmm
mp-1592231;Fm-3m
mp-1592250;I4/mmm
mp-1592254;I4/mmm
mp-1592257;I4/mmm
mp-1592306;P6_3/mmc
mp-1592329;P6_422
mp-1592368;P3_221
mp-1592424;Pm-3m
mp-1592445;Pm-3m
mp-1592454;P2_1/c
mp-1592534;P-62m
mp-1592537;P6_3/mmc
mp-1592548;I4/mmm
mp-1592585;Immm
mp-1592590;P-6m2
mp-1592625;I-4
mp-1592640;P4/nmm
mp-1592656;P-3m1
mp-1592673;P6_3/mmc
mp-1592675;P-62m
mp-1592681;Cmcm
mp-1592729;I4_1/amd
mp-1592749;Fm-3m
mp-1592756;P4/nmm
mp-1592769;P6_3mc
mp-1592770;Fm-3m
mp-1592798;C2/c
mp-1592814;Fm-3m
mp-1592815;R-3
mp-1592820;P6_3mc
mp-1592826;P6_3/mmc
mp-1592832;F-43m
mp-1592842;P6_3/mmc
mp-1592850;I-42d
mp-1592870;Im-3m
mp-1592880;Amm2
mp-1592917;Fm-3m
mp-1592929;Cmcm
mp-1592934;P4/nmm
mp-1592975;I4/mmm
mp-1592987;P4/mmm
mp-1592999;I4_1/amd
mp-1593001;I4/mmm
mp-1593004;Pm-3m
mp-1593030;I4/mmm
mp-1593043;I4/mmm
mp-1593050;P6_3/mmc
mp-1593062;P2_1/c
mp-1593064;I4_1/amd
mp-1593088;Pm-3m
mp-1593113;P6/mmm
mp-1593117;Fd-3m
mp-1593119;P6/mmm
mp-1593146;Amm2
mp-1593148;Pm-3m
mp-1593167;P4_2/mnm
mp-1593168;Cmcm
mp-1593204;Fm-3m
mp-1593235;P-3m1
mp-1593264;R-3m
mp-1593269;C2/m
mp-1593292;Fm-3m
mp-1593301;P6/mmm
mp-1593304;I-4m2
mp-1593322;P4_12_12
mp-1593328;R-3m
mp-1593335;F-43m
mp-1593343;Fm-3m
mp-1593376;I4/mmm
mp-1593380;Fm-3m
mp-1593402;P6_3/mmc
mp-1593462;P4/nmm
mp-1593485;P6_3/mmc
mp-1593496;Cmcm
mp-1593502;Pm-3m
mp-1593514;I4/mmm
mp-1593517;I4/mmm
mp-1593518;Fd-3m
mp-1593525;R-3m
mp-1593528;P4/nmm
mp-1593544;R-3m
mp-1593550;Fm-3m
mp-1593568;I4/mmm
mp-1593594;Pmmn
mp-1593596;Fm-3m
mp-1593679;I-4
mp-1593711;P-3m1
mp-1593723;Pm-3m
mp-1593728;Fd-3m
mp-1593758;Pm-3m
mp-1593762;Pm-3m
mp-1593796;F-43m
mp-1593807;Imm2
mp-1593859;P4_2/mnm
mp-1593863;C2/m
mp-1593877;Pmmn
mp-1593890;I4/mmm
mp-1593897;Cmc2_1
mp-1593919;Pm-3m
mp-1593928;P-3m1
mp-1593945;Pa-3
mp-1593965;Im-3
mp-1593969;I4/mmm
mp-1593978;I4/m
mp-1593982;I4mm
mp-1593983;I4/mmm
mp-1593994;Fm-3m
mp-1593995;Pm-3m
mp-1594057;Pm-3n
mp-1594066;C2/m
mp-1594105;P6_3/mmc
mp-1594135;Cmcm
mp-1594147;P6_3/mmc
mp-1594148;Ibam
mp-1594194;P-62m
mp-1594203;C2/m
mp-1594208;F-43m
mp-1594233;R-3m
mp-1594243;Imma
mp-1594245;P6_3mc
mp-1594251;Pm-3m
mp-1594259;Fm-3m
mp-1594265;Fd-3m
mp-1594325;Pm-3m
mp-1594328;Pm-3m
mp-1594331;P6_3/mmc
mp-1594344;Fm-3m
mp-1594367;Pm-3m
mp-1594397;Fd-3m
mp-1594419;Pm-3m
mp-1594423;Cmcm
mp-1594427;P-43m
mp-1594463;Pm-3m
mp-1594465;Pm-3m
mp-1594469;Fm-3m
mp-1594473;P6_3mc
mp-1594506;Pm-3m
mp-1594510;P6_3mc
mp-1594520;P3_121
mp-1594527;Cmcm
mp-1594549;Cmcm
mp-1594558;P4/nmm
mp-1594563;Fd-3m
mp-1594565;R-3m
mp-1594568;R-3m
mp-1594590;Pm-3m
mp-1594619;P6_3/mmc
mp-1594645;R-3c
mp-1594655;F-43m
mp-1594676;R-3m
mp-1594697;Imma
mp-1594705;Pbcm
mp-1594709;Fm-3m
mp-1594726;P4/mmm
mp-1594764;I4/mcm
mp-1594766;Pm-3m
mp-1594775;F-43m
mp-1594795;P6_3mc
mp-1594816;P4_2/mmc
mp-1594832;I4/mmm
mp-1594844;P6/mmm
mp-1594873;I4/mcm
mp-1594934;P4/nmm
mp-1594946;P6_222
mp-1594963;P-3m1
mp-1594974;Pm-3m
mp-1594989;F-43m
mp-1595;C2/m
mp-1595023;P6_3/mmc
mp-1595027;I4/mmm
mp-1595069;Pnma
mp-1595072;R3m
mp-1595084;P4/nmm
mp-1595099;Fm-3m
mp-1595115;P4/nmm
mp-1595119;I4/mmm
mp-1595131;Ia-3
mp-1595146;Fm-3m
mp-1595158;Cmcm
mp-1595178;P-3m1
mp-1595181;Cmc2_1
mp-1595182;P2/m
mp-1595187;P4/nmm
mp-1595200;I4/m
mp-1595232;P6_3/mmc
mp-1595250;Imm2
mp-1595296;Fm-3m
mp-1595318;Pm-3m
mp-1595355;Pm-3m
mp-1595365;Pnma
mp-1595408;Fd-3m
mp-1595419;R-3m
mp-1595427;R-3
mp-1595432;P4/nmm
mp-1595485;P6_3/m
mp-15955;P4_2/mmc
mp-1595508;Pm-3m
mp-1595530;Pm-3m
mp-1595559;I4/mmm
mp-1595564;Amm2
mp-1595641;P2_1/c
mp-1595664;P6_3/mmc
mp-1595692;P6/mmm
mp-1595699;P6/mmm
mp-1595734;Imma
mp-1595741;I4/m
mp-1595754;P-62m
mp-1595778;R-3m
mp-1595798;Pnma
mp-1595829;P3_221
mp-1595860;Fm-3m
mp-1595880;Pm-3m
mp-1595901;I4/mmm
mp-1595905;Pmmn
mp-1595911;Pm-3m
mp-1595912;Pm-3m
mp-1595956;R-3m
mp-1595969;P4/nmm
mp-1595997;Pm-3m
mp-1596022;I4/mmm
mp-1596058;Pm-3m
mp-1596097;Immm
mp-1596125;Pn-3m
mp-1596139;Cmcm
mp-1596143;Fm-3m
mp-1596167;F-43m
mp-1596177;Fm-3m
mp-1596187;Pm-3m
mp-1596209;R-3m
mp-1596224;Cmmm
mp-1596251;Pm-3m
mp-1596260;I4/mmm
mp-1596302;P-3m1
mp-1596321;Pnnm
mp-1596340;Pm-3m
mp-1596363;Fm-3m
mp-1596383;P6_3mc
mp-1596413;Immm
mp-1596430;Cmmm
mp-1596438;C2/m
mp-1596451;Pm-3m
mp-1596453;Fm-3m
mp-1596454;Fm-3m
mp-1596462;Fm-3m
mp-1596486;Fm-3m
mp-1596487;Pm-3m
mp-1596493;Immm
mp-1596498;C2
mp-1596550;R-3c
mp-1596555;P3_121
mp-1596596;P3_221
mp-1596617;Fm-3m
mp-1596632;Fm-3m
mp-1596638;P6_3/mmc
mp-1596647;R-3m
mp-1596654;P-6
mp-1596668;Cmcm
mp-1596683;Im-3m
mp-1596702;P3m1
mp-1596710;P4/mmm
mp-1596719;P4_12_12
mp-1596744;F-43m
mp-1596778;P4/nmm
mp-1596804;P6/mmm
mp-1596815;P-3m1
mp-1596819;P4/nmm
mp-1596849;I4/mmm
mp-1596882;Fddd
mp-1596889;I4/mcm
mp-1596955;Pm-3m
mp-1596967;P6_3/mmc
mp-1596984;C2/m
mp-1596991;P6_3/mmc
mp-1597;Fm-3m
mp-1597014;Imma
mp-1597021;Fm-3m
mp-1597037;P-3m1
mp-1597063;R-3m
mp-1597079;Fd-3m
mp-1597086;I4/mmm
mp-1597093;Fm-3m
mp-1597100;Fd-3m
mp-1597133;Pm-3m
mp-1597144;P6/mmm
mp-1597161;F-43m
mp-1597164;Pm-3m
mp-1597180;R-3m
mp-1597182;P-3m1
mp-1597237;P321
mp-1597239;R-3m
mp-1597279;P6/mmm
mp-1597280;Fm-3m
mp-1597295;P2_1/m
mp-1597297;P2_13
mp-1597383;P2_1/m
mp-1597417;P6/mmm
mp-1597450;P6_3/mmc
mp-1597458;Fm-3m
mp-1597472;P4/mbm
mp-1597501;Pnma
mp-1597517;Pmma
mp-1597540;P2_1/c
mp-1597541;C2/m
mp-1597564;C2/m
mp-1597610;Pnma
mp-1597624;Pnma
mp-1597629;Cmcm
mp-1597647;P-62m
mp-1597670;C2/m
mp-1597688;Cmce
mp-1597717;Cmc2_1
mp-1597723;Pnma
mp-1597745;P2_1
mp-1597814;P6_422
mp-1597838;Pnma
mp-1597883;P6_3mc
mp-1597924;I4/mcm
mp-1597937;P-62m
mp-1597939;P-6m2
mp-1597947;P4/ncc
mp-1597974;P6_3/mmc
mp-1597977;I4/mmm
mp-1597985;Pnma
mp-1598049;P4/mmm
mp-1598067;P2_13
mp-1598079;P6_3/mmc
mp-1598081;P6_3/mmc
mp-1598087;I4/mmm
mp-1598136;P-1
mp-1598150;C2/m
mp-1598185;P6_3/mmc
mp-1598209;I4/mmm
mp-1598228;P4/nmm
mp-1598246;I-42m
mp-1598264;P-1
mp-1598299;Pnma
mp-1598367;I-42m
mp-1598368;P-1
mp-1598430;R-3m
mp-1598563;Imma
mp-1598581;Pa-3
mp-1598591;I4/mcm
mp-1598657;P4/mbm
mp-1598662;P4/mbm
mp-1598712;Cmcm
mp-1598761;P-42_1m
mp-1598771;P-3m1
mp-1598774;Fmmm
mp-1598827;R-3m
mp-1598879;Fm-3m
mp-1598911;I4/mmm
mp-1598944;P6_3/mmc
mp-1598982;Cmcm
mp-1599040;Pnma
mp-1599104;Pn-3m
mp-1599172;P4/nmm
mp-1599229;Cmce
mp-1599245;I4_1md
mp-1599293;Cc
mp-1599300;Pnma
mp-1599301;Immm
mp-1599314;C2/m
mp-1599329;C2/c
mp-1599349;C2/c
mp-1599397;C2/m
mp-1599430;Cmce
mp-1599443;Cmcm
mp-1599455;P4/mbm
mp-1599490;P4/mbm
mp-1599559;P4/mmm
mp-1599609;P6_3/mmc
mp-1599656;C222
mp-1599662;I4_1/amd
mp-1599708;Fmmm
mp-1599731;C2/m
mp-1599746;Pnma
mp-1599748;I4_1/amd
mp-1599763;Ibam
mp-1599768;Pa-3
mp-1599787;P4/nmm
mp-1599798;P6_3mc
mp-1599802;Pnma
mp-1599803;P-62m
mp-1599874;P-62m
mp-1599888;R-3
mp-1599912;Pnma
mp-1599921;Cmcm
mp-1599931;P6_3mc
mp-1599934;P-3m1
mp-1599958;C2/c
mp-1599963;Fm-3m
mp-1599995;P6_3/mmc
mp-1600009;P2_1/c
mp-1600030;R-3
mp-1600044;Cmcm
mp-1600082;P6/mmm
mp-1600144;P3_121
mp-1600158;Cmcm
mp-1600216;C2/m
mp-1600275;P2_1/c
mp-1600293;Pnma
mp-1600310;Pnma
mp-1600393;Cmce
mp-1600404;C2/m
mp-1600427;Cmmm
mp-1600433;Cmcm
mp-1600440;Cmcm
mp-1600451;Cmcm
mp-1600458;P-62m
mp-1600515;P2_1
mp-1600546;P6_3/mmc
mp-1600575;Amm2
mp-1600691;P4/nmm
mp-1600713;P6_3/mmc
mp-1600738;C2/m
mp-1600758;P-3m1
mp-1600786;P6/mmm
mp-1600787;P-62m
mp-1600789;Pmn2_1
mp-1600791;P-62m
mp-1600919;P4/mbm
mp-1600943;P4/nmm
mp-1600993;Immm
mp-1600998;P4/nmm
mp-1601011;R-3m
mp-1601086;P-62m
mp-1601127;P-62m
mp-1601142;Cmcm
mp-1601156;P6_322
mp-1601231;P-62m
mp-1601295;Cmcm
mp-1601303;P2_1/c
mp-1601310;P-62m
mp-1601324;P6_3/m
mp-1601354;R3m
mp-1601363;Pnma
mp-1601402;P-62m
mp-1601404;P2/c
mp-1601420;C2/m
mp-1601437;P-62m
mp-1601452;I4_1/amd
mp-1601468;I4/mmm
mp-1601480;P2_1
mp-1601515;I4/mmm
mp-1601577;I4_1/a
mp-1601622;P6_3/mmc
mp-1601631;Cmcm
mp-1601674;C2/m
mp-1601742;Fm-3m
mp-1601744;Pmc2_1
mp-1601771;P6_3/mmc
mp-1601791;P-3m1
mp-1601818;Pnma
mp-1601820;P-62m
mp-1601824;P4/nmm
mp-1601844;Pnma
mp-1601856;P-62m
mp-1601865;Fm-3m
mp-1601867;I-43d
mp-1601876;Cmcm
mp-1601891;P3_221
mp-1601914;C2/m
mp-1601923;I4/mmm
mp-1601926;P-62m
mp-1601930;I4/mmm
mp-1601968;P-62m
mp-1602009;Cmcm
mp-1602104;P4/mbm
mp-1602113;Cmcm
mp-1602127;P-62m
mp-1602229;Immm
mp-1602237;Pnma
mp-1602243;P6_222
mp-1602279;I-43m
mp-1602330;P-62m
mp-1602333;C2/m
mp-1602361;P-62m
mp-1602372;I4_1/amd
mp-1602389;P6_3/mmc
mp-1602394;P-62m
mp-1602400;Pnma
mp-1602459;P-3
mp-1602496;R3m
mp-1602524;Cmcm
mp-1602525;Pnma
mp-1602554;P6_3/m
mp-1602572;P2_1/c
mp-1602592;Cmc2_1
mp-1602655;P-62m
mp-1602699;C2/m
mp-1602701;P6_3/mmc
mp-1602706;P-42_1m
mp-1602750;P-62m
mp-1602800;Cmmm
mp-1602803;Pnma
mp-1602851;Pnma
mp-1603056;P-3m1
mp-1603107;P2/c
mp-1603139;Cmcm
mp-1603262;Ibam
mp-1603278;Cmcm
mp-1603297;I4/mmm
mp-1603373;P3m1
mp-1603375;C2/m
mp-1603382;Pnma
mp-1603404;Pnma
mp-1603464;P4_2/m
mp-1603523;Pbcm
mp-1603568;P-62m
mp-1603574;Pnma
mp-1603586;Ibam
mp-1603650;P3m1
mp-1603837;I-42d
mp-1603848;I4/mmm
mp-1603945;P2_1/m
mp-1604006;Fm-3m
mp-1604143;P-1
mp-1604302;C2/m
mp-1604315;P2_1/m
mp-1604441;P6_422
mp-1604564;P6_3mc
mp-1604596;C2/m
mp-1604665;Pnma
mp-1604827;Cmce
mp-1604891;Pnma
mp-1604900;P6_3/mmc
mp-1604902;Pnma
mp-1604935;I2_13
mp-1604986;Pnma
mp-1605083;C2/c
mp-1605097;P2_1/c
mp-1605123;C2/c
mp-1605135;Pbcm
mp-1605293;Im-3m
mp-1605517;P-3c1
mp-1605864;Pm-3m
mp-1605868;P2_1/c
mp-1605915;Pm-3m
mp-1606037;P2_1/c
mp-1606298;P2_1/c
mp-1606430;R-3
mp-1606524;P2_1/c
mp-1606600;P6_3cm
mp-1606610;P4_2/mnm
mp-1606787;Fm-3m
mp-1606851;P3m1
mp-1606855;P6_3mc
mp-1606909;P2_13
mp-1607013;R-3c
mp-1607144;I4/mmm
mp-1607495;Cmcm
mp-1607496;P4/nmm
mp-1607548;Pnma
mp-1607666;R-3m
mp-1607728;P2/c
mp-1607803;P6_322
mp-1607863;Cccm
mp-1607932;P2_1/c
mp-1607977;C2/c
mp-1608120;Cmcm
mp-1608124;C2/m
mp-1608128;C2/m
mp-1608130;R-3
mp-1608199;Fd-3m
mp-1608201;Immm
mp-1608289;P6_3/mmc
mp-1608388;C2/m
mp-1608489;P2_1/c
mp-1608542;P4/mbm
mp-1608747;I-43m
mp-1608950;P2_1/c
mp-1609022;Pnma
mp-1609079;Pnma
mp-1609094;Cmmm
mp-1609238;P6_3/m
mp-1609282;P4/nmm
mp-1609434;R-3m
mp-1609478;Fm-3m
mp-1609620;Pm-3m
mp-1609648;R-3m
mp-1609698;Fm-3m
mp-16097;R32
mp-1609765;Fm-3m
mp-1609838;Cm
mp-1610120;Pm-3m
mp-1610445;Pnma
mp-1610480;F-43m
mp-1610550;P4/mnc
mp-1610672;F-43m
mp-1610716;Pm-3m
mp-1610750;P-6m2
mp-1610772;Pm-3m
mp-1610876;P6_3/mmc
mp-1610896;P-6m2
mp-1611047;Pbam
mp-1611274;R3m
mp-1611317;P-1
mp-1611394;P-3m1
mp-1611529;P4/mmm
mp-1611533;P4/mmm
mp-1611651;Pm-3m
mp-1611706;P4/mmm
mp-1611734;P-6m2
mp-1611785;P6_3/mmc
mp-1611840;Fm-3m
mp-1611851;P6_3/mmc
mp-1611858;P-1
mp-1611951;P6_3/m
mp-1612053;Pmc2_1
mp-1612321;Cmmm
mp-1612420;Immm
mp-1612495;Fmmm
mp-1612499;P6_3/mmc
mp-1612618;F-43m
mp-1612626;F-43m
mp-1612705;P2_12_12_1
mp-1613170;P3m1
mp-1613456;P3m1
mp-1613528;P6_322
mp-1614080;P4/mmm
mp-1614942;Pm
mp-1615081;R3m
mp-1615512;P4_2/mmc
mp-1615632;P4/mmm
mp-1615760;P6_3mc
mp-1615917;P6/mmm
mp-1616267;Amm2
mp-1616273;P6_3cm
mp-1616585;P2_1/c
mp-1616635;P-6m2
mp-1616915;P2_1/c
mp-1617114;P4/mmm
mp-1617211;I4/mmm
mp-1617444;P6_3mc
mp-1617513;R-3m
mp-1617673;R-3m
mp-1617685;Pnma
mp-1618416;Pmma
mp-1618469;R-3c
mp-1618500;P6_3/mcm
mp-1618551;C2/c
mp-1618601;P-1
mp-1618620;P6_3/mmc
mp-1618793;R-3m
mp-1618798;R32
mp-1618866;P3m1
mp-1619552;C2/m
mp-1619556;P3m1
mp-1619578;P6_3mc
mp-1619748;P3m1
mp-1619829;Pm
mp-1619860;I4_1/amd
mp-1619928;P2_1/m
mp-162;Fm-3m
mp-1620174;P3m1
mp-1620195;P-1
mp-1620539;P-3m1
mp-1620671;P4_2/mnm
mp-1620738;P6_3/mmc
mp-1621806;P-1
mp-1621812;Pm-3m
mp-1621834;Cmmm
mp-1621931;P6_3/mmc
mp-1621981;R3m
mp-1622131;R3c
mp-1622150;P6_3/mmc
mp-1622240;P3m1
mp-1622681;P1
mp-1622686;P-6
mp-1622703;C2
mp-1622912;Pm
mp-1623075;P1
mp-1623102;P4_12_12
mp-1623334;P2
mp-1623355;C2/m
mp-1623559;P2_1/c
mp-1623583;Pc
mp-1623600;P6_3/mmc
mp-1623891;Cmcm
mp-1623954;Pbcn
mp-1624219;R-3m
mp-1624226;P4_2/mnm
mp-1624233;R3m
mp-1624284;P-1
mp-1624472;Ibam
mp-1624491;P2_1/c
mp-1624529;C2/m
mp-1624542;Fm-3m
mp-1624572;P6_3mc
mp-1624589;P6_3/mmc
mp-1624597;C2/m
mp-1624810;I-4m2
mp-1624822;I4/mmm
mp-1624892;P6_3/mmc
mp-1624951;P6_3/mmc
mp-1625387;P-43m
mp-1625391;C2/m
mp-1625463;P4/nmm
mp-1625705;I4/mmm
mp-1626192;C2/m
mp-1626319;Fm-3m
mp-1626357;P1
