material_id;formula_pretty
mp-1591223;LuSBr
mp-1591224;CdCu2SnSe4
mp-1591227;ReO3
mp-1591255;ReO3
mp-1591258;USb
mp-1591277;TlBi2
mp-1591286;LaPIr
mp-1591290;BaAgP
mp-1591294;Ge
mp-1591301;ErCu5
mp-1591302;LaSi2Ru3
mp-1591303;Er3PbC
mp-1591329;Rb2H6Pt
mp-1591336;Ge
mp-1591343;KNbS2
mp-1591344;Yb(MnSi)2
mp-1591350;WO3
mp-1591376;DyAs
mp-1591415;KCuO2
mp-1591464;PrCuO2
mp-1591476;UAs
mp-1591484;PrSiRu
mp-1591494;UAs
mp-1591505;Li2CuO2
mp-1591545;Eu(PRu)2
mp-1591557;Dy3SnC
mp-1591565;LaGaO3
mp-1591602;LaMnGe
mp-1591641;Yb3SnO
mp-1591644;Pr3AlC
mp-1591662;GdSiRu
mp-1591669;AlPO4
mp-1591676;Ge
mp-1591681;NbRu3C
mp-1591702;BaNdMn2O5
mp-1591755;BaCeN2
mp-1591763;HfAu2
mp-1591808;Sc3In
mp-1591811;NiSnRh2
mp-1591819;Nd(SiIr)2
mp-1591833;Sr2NCl
mp-1591844;LaGaO3
mp-1591846;FeTe
mp-1591856;EuHgPb
mp-1591857;Re3N
mp-1591863;ThRh
mp-1591876;NdAlNi
mp-1591899;Ni3GeC
mp-1591930;DySb
mp-1591939;AlPO4
mp-1591948;Co3O4
mp-1591980;SiO2
mp-1591987;Ge2Mo
mp-1591989;LaPd5
mp-1591990;Ni2H
mp-1592000;HgPt
mp-1592026;SmBrO
mp-1592047;AlFe3C
mp-1592049;Ge
mp-1592064;MoO3
mp-1592067;DyZnPd
mp-1592077;CaSnO3
mp-1592138;Pr2Bi
mp-1592143;DyIr3
mp-1592147;BaAg2
mp-1592149;SiPd
mp-1592180;Tb2C
mp-1592194;HfB
mp-1592201;CsIO3
mp-1592203;MnO
mp-1592212;NaCuSe
mp-1592231;DyTe
mp-1592250;Ce(SiPd)2
mp-1592254;NbCrF6
mp-1592257;CeC2
mp-1592306;UReB3
mp-1592329;Al2W
mp-1592368;SiO2
mp-1592424;AgPt3
mp-1592445;ErIn3
mp-1592454;PdCl2
mp-1592534;CeInNi
mp-1592537;Pr2Tl
mp-1592548;Tm(CuGe)2
mp-1592585;Nb3B4
mp-1592590;BaAsPd
mp-1592625;BPO4
mp-1592640;CeNiSb2
mp-1592656;Pu2SO2
mp-1592673;GdPPd
mp-1592675;CeAlNi
mp-1592681;Re3B
mp-1592729;BW
mp-1592749;NaCl
mp-1592756;YbCuAs2
mp-1592769;SmSe
mp-1592770;KCl
mp-1592798;SiO2
mp-1592814;KS
mp-1592815;CrHgF6
mp-1592820;ZnS
mp-1592826;AlCr2C
mp-1592832;DyPbAu
mp-1592842;CaHgPb
mp-1592850;CdSiP2
mp-1592870;Na
mp-1592880;TbNiC2
mp-1592917;AlO
mp-1592929;InBr
mp-1592934;YClO
mp-1592975;Eu(MnGe)2
mp-1592987;FePd
mp-1592999;YbAgS2
mp-1593001;Nd(SiIr)2
mp-1593004;KCl
mp-1593030;DyAl3
mp-1593043;Cs2CaF4
mp-1593050;Ge
mp-1593062;WO3
mp-1593064;NbP
mp-1593088;TlBr
mp-1593113;TmCd2
mp-1593117;HoMn2
mp-1593119;LaGa3Pd2
mp-1593146;YbNiC2
mp-1593148;AlNi3
mp-1593167;SiO2
mp-1593168;TbGa2Pd
mp-1593204;KCl
mp-1593235;HfTe2
mp-1593264;CsHoS2
mp-1593269;Pr2CrSe4
mp-1593292;TmInCu2
mp-1593301;TbCu5
mp-1593304;AlPO4
mp-1593322;SiO2
mp-1593328;Na4CdP2
mp-1593335;YbBiPd
mp-1593343;ThSb
mp-1593376;Sr2As
mp-1593380;CeS
mp-1593402;Nb2PC
mp-1593462;PbO
mp-1593485;InCu2
mp-1593496;DyIn2Ni
mp-1593502;LaGaO3
mp-1593514;TiAl3
mp-1593517;Ce2TeO2
mp-1593518;HoMn2
mp-1593525;B5Mo2
mp-1593528;TbCuAs2
mp-1593544;TlInS2
mp-1593550;CaF2
mp-1593568;PuAl2Pd5
mp-1593594;LuSBr
mp-1593596;NaCl
mp-1593679;BPO4
mp-1593711;Yb(AlGe)2
mp-1593723;Fe3SnC
mp-1593728;GdPt2
mp-1593758;EuBPd3
mp-1593762;AlNi3
mp-1593796;UInNi4
mp-1593807;NaNO2
mp-1593859;SiO2
mp-1593863;Er2Mo2C3
mp-1593877;InAu3
mp-1593890;ScAu2
mp-1593897;PNF2
mp-1593919;CaSnO3
mp-1593928;Yb(MnAs)2
mp-1593945;P2Pt
mp-1593965;ReO3
mp-1593969;PrC2
mp-1593978;Ni4Mo
mp-1593982;BaGe3Pt
mp-1593983;Gd(SiIr)2
mp-1593994;H2Se
mp-1593995;Tb3InN
mp-1594057;Cr3Si
mp-1594066;NbSb2
mp-1594105;YbCuPb
mp-1594135;NpPt
mp-1594147;Be2Fe
mp-1594148;SiO2
mp-1594194;Fe2P
mp-1594203;Ba2LaNbO6
mp-1594208;Li2SbAu
mp-1594233;TbCl
mp-1594243;CaAg2
mp-1594245;MnO
mp-1594251;ScAu
mp-1594259;UO2
mp-1594265;ThAl2
mp-1594325;Na
mp-1594328;TbIn3
mp-1594331;MnGaPt
mp-1594344;LiAlAg2
mp-1594367;GaNi
mp-1594397;TiBe2
mp-1594419;K3AuO
mp-1594423;ScGa
mp-1594427;NbCu3Se4
mp-1594463;YbRu
mp-1594465;Eu3InO
mp-1594469;SmSe
mp-1594473;ErZnGa
mp-1594506;SnPd3C
mp-1594510;LaGeAu
mp-1594520;SiO2
mp-1594527;TbNi
mp-1594549;YPd
mp-1594558;PbO
mp-1594563;Ge
mp-1594565;RbErO2
mp-1594568;KSmTe2
mp-1594590;FePt3
mp-1594619;CeNiSn
mp-1594645;LaGaO3
mp-1594655;CeMnNi4
mp-1594676;SrCrF6
mp-1594697;Ge
mp-1594705;PbO
mp-1594709;CeS
mp-1594726;MnPt
mp-1594764;GePt3
mp-1594766;CaSnO3
mp-1594775;TbPbAu
mp-1594795;YCuPb
mp-1594816;Yb(BC)2
mp-1594832;Ba2SnO4
mp-1594844;ThAl2
mp-1594873;TlGaTe2
mp-1594934;YMnSi
mp-1594946;SiO2
mp-1594963;U2SN2
mp-1594974;Y3SnC
mp-1594989;ZnS
mp-1595;Nb2O5
mp-1595023;TiAlPt
mp-1595027;La(SiRh)2
mp-1595069;MoO3
mp-1595072;CrWN2
mp-1595084;EuClF
mp-1595099;YAs
mp-1595115;LaN
mp-1595119;Ba(FeP)2
mp-1595131;Ge
mp-1595146;LaN
mp-1595158;TmAlSi
mp-1595178;Sc2C
mp-1595181;MoP2
mp-1595182;PdCl2
mp-1595187;NpAs2
mp-1595200;Na4IrO4
mp-1595232;TlInS2
mp-1595250;NaNO2
mp-1595296;HoS
mp-1595318;USb
mp-1595355;ScRh3C
mp-1595365;MnNiGe
mp-1595408;SiO2
mp-1595419;Bi2Te2S
mp-1595427;NaSbO3
mp-1595432;LaFePO
mp-1595485;NdCl3
mp-15955;Y(BC)2
mp-1595508;EuH3Pd
mp-1595530;DyPd
mp-1595559;Er(GeRu)2
mp-1595564;Cu8O
mp-1595641;WO3
mp-1595664;UPt3
mp-1595692;EuZn5
mp-1595699;GdNi5
mp-1595734;YbCu2
mp-1595741;Nb4N5
mp-1595754;CrAsRh
mp-1595778;TlFeO2
mp-1595798;ThPd
mp-1595829;SiO2
mp-1595860;K2O
mp-1595880;NdHg
mp-1595901;Rb2CaH4
mp-1595905;ErSCl
mp-1595911;NaCl
mp-1595912;SrHg
mp-1595956;Na
mp-1595969;USbSe
mp-1595997;HoCd
mp-1596022;La(GeRu)2
mp-1596058;ErIr
mp-1596097;Nd2AlNi2
mp-1596125;Au2S
mp-1596139;LuSi2Ni
mp-1596143;ErInAu2
mp-1596167;YBiPd
mp-1596177;ThO2
mp-1596187;La3Sn
mp-1596209;PrAlH6
mp-1596224;OsCl4
mp-1596251;SmCrO3
mp-1596260;TiAl3
mp-1596302;Pu2O3
mp-1596321;PdCl2
mp-1596340;YSn3
mp-1596363;K2PtCl6
mp-1596383;CaZnSO
mp-1596413;NbPt2
mp-1596430;NaH2Pd3
mp-1596438;Er2Mo2C3
mp-1596451;KCl
mp-1596453;YTe
mp-1596454;K2PtCl6
mp-1596462;K2SnCl6
mp-1596486;GdBi
mp-1596487;KS
mp-1596493;TiSi2
mp-1596498;Nb2O5
mp-1596550;RhF3
mp-1596555;SiO2
mp-1596596;SiO2
mp-1596617;Na3Hg
mp-1596632;LaN
mp-1596638;GdZnGa
mp-1596647;BaHgO2
mp-1596654;BaZnBO3F
mp-1596668;KAuSe
mp-1596683;Yb
mp-1596702;SrAlGeH
mp-1596710;UGa5Os
mp-1596719;SiO2
mp-1596744;ZnS
mp-1596778;FeTe
mp-1596804;GdB2
mp-1596815;PtSe2
mp-1596819;PrSb2Pd
mp-1596849;HoAu2
mp-1596882;TiSi2
mp-1596889;Th2Ge
mp-1596955;Mn3Pt
mp-1596967;TaMn2
mp-1596984;CrAs2
mp-1596991;Zr2SnC
mp-1597;UO2
mp-1597014;BaAg2
mp-1597021;UAs
mp-1597037;SnSe2
mp-1597063;NiI2
mp-1597079;HoAl2
mp-1597086;Hf2Cd
mp-1597093;MnO
mp-1597100;ThIr2
mp-1597133;ZrPt
mp-1597144;CeCu5
mp-1597161;GdNiBi
mp-1597164;PaRh3
mp-1597180;YClO
mp-1597182;La2PI2
mp-1597237;RhF3
mp-1597239;K5CuSb2
mp-1597279;Ce2Si3Rh
mp-1597280;K2TeCl6
mp-1597295;TbH2ClO2
mp-1597297;BaSiPt
mp-1597383;Eu(ZnSn)2
mp-1597417;KIn9Ni2
mp-1597450;HfOs2
mp-1597458;Cs2GeCl6
mp-1597472;Ho2Pd2Pb
mp-1597501;Ca2Cu
mp-1597517;NbIr
mp-1597540;EuNiGe
mp-1597541;BaHf(PO4)2
mp-1597564;Cs2SiS3
mp-1597610;TbGeIr
mp-1597624;DyZnRh
mp-1597629;RbUAgS3
mp-1597647;LaCdPd
mp-1597670;Nb2Se
mp-1597688;Nd2CuO4
mp-1597717;SbPd2
mp-1597723;CaSnO3
mp-1597745;SiO2
mp-1597814;AlPO4
mp-1597838;ErSiRu
mp-1597883;AlPO4
mp-1597924;SrCuF4
mp-1597937;CeCdAu
mp-1597939;Ba5Ga5Sn
mp-1597947;WO3
mp-1597974;HfMn2
mp-1597977;Ba3In2O6
mp-1597985;SmCrO3
mp-1598049;Sr2HoCu3(PbO4)2
mp-1598067;SbPdSe
mp-1598079;NdVGe3
mp-1598081;K3Bi
mp-1598087;Sr2Cu3(IO2)2
mp-1598136;K2GeSe3
mp-1598150;Bi2Pd3S2
mp-1598185;Na3Bi
mp-1598209;Ba3In2Br2O5
mp-1598228;CsAgCl2
mp-1598246;MnTl2SnTe4
mp-1598264;NaGdCl4
mp-1598299;CeNiSn
mp-1598367;Rb3NbO8
mp-1598368;Hf(Te2Cl3)2
mp-1598430;CsK(ClO4)2
mp-1598563;CeSi2Ir3
mp-1598581;CdS2
mp-1598591;Ga5Ni
mp-1598657;Y3Au2
mp-1598662;Lu2Pd2Pb
mp-1598712;KThCuS3
mp-1598761;WO3
mp-1598771;TlPt2S3
mp-1598774;Cs2Pt3Se4
mp-1598827;K4CdAs2
mp-1598879;Rb2WBr6
mp-1598911;Tb2Ti2S2O5
mp-1598944;DyAl3
mp-1598982;BaYAgTe3
mp-1599040;Na
mp-1599104;Cd3P2
mp-1599172;Sr(GaAu)2
mp-1599229;Sn2Rh
mp-1599245;Ba2S3
mp-1599293;SiO2
mp-1599300;InPd2
mp-1599301;Yb3(CuGe)4
mp-1599314;LaSi5
mp-1599329;Nb2O5
mp-1599349;Hg2As3Br
mp-1599397;Na2US3
mp-1599430;LaSO
mp-1599443;SrIn4Pt
mp-1599455;Pr2CdNi2
mp-1599490;Yb2CdPd2
mp-1599559;HoS
mp-1599609;TmAsPt
mp-1599656;Cs2Zr(AgTe2)2
mp-1599662;EuAsO4
mp-1599708;Rb2As3
mp-1599731;KAg3Se2
mp-1599746;ZrCuSi
mp-1599748;HoCrO4
mp-1599763;NaAg3O2
mp-1599768;Te2Rh
mp-1599787;BaAgTeF
mp-1599798;ZnS
mp-1599802;YbSnPd
mp-1599803;Tm6FeSb2
mp-1599874;ThAlPt
mp-1599888;Ba2LaTaO6
mp-1599912;DyMnSi
mp-1599921;ScUS3
mp-1599931;LuMn5
mp-1599934;ScTl(MoO4)2
mp-1599958;Dy(NiB)2
mp-1599963;Rb2TiCl6
mp-1599995;BaTaS3
mp-1600009;WO3
mp-1600030;ScCl3
mp-1600044;Cr3PC
mp-1600082;BaAl9Ni2
mp-1600144;BPO4
mp-1600158;AlPO4
mp-1600216;Ho2Ge2Os
mp-1600275;FeAsSe
mp-1600293;NdGeRh
mp-1600310;MnSiIr
mp-1600393;La2NiO4
mp-1600404;Ba2LaTaO6
mp-1600427;Lu2(NiB2)3
mp-1600433;ReBiO4
mp-1600440;ErAl4Ni
mp-1600451;SrTl2Pd
mp-1600458;DyInPt
mp-1600515;SiO2
mp-1600546;Ge
mp-1600575;YSn3
mp-1600691;Ce(GeIr)2
mp-1600713;ScMn2
mp-1600738;NaFe(SO4)2
mp-1600758;CsAl(MoO4)2
mp-1600786;WO3
mp-1600787;SmInRh
mp-1600789;CsIO3
mp-1600791;CeCdCu
mp-1600919;Ca2PbAu2
mp-1600943;USb2Au
mp-1600993;Er3(CuSn)4
mp-1600998;Nd(SiIr)2
mp-1601011;DyAl3
mp-1601086;DySnRh
mp-1601127;NdInNi
mp-1601142;SmPRu2C
mp-1601156;SiO2
mp-1601231;CeAlCu
mp-1601295;CsAgCl2
mp-1601303;CdP4
mp-1601310;Sc6FeSb2
mp-1601324;BBr3
mp-1601354;Fe3PO7
mp-1601363;Ge2Mo
mp-1601402;ZrGaPt
mp-1601404;NbFeO4
mp-1601420;Nb(SCl)2
mp-1601437;Hf6Al2Pt
mp-1601452;TmPO4
mp-1601468;Sr2Cu2Ni(SO)2
mp-1601480;AlPO4
mp-1601515;Ba2CuF6
mp-1601577;HoCrO4
mp-1601622;ScOs2
mp-1601631;CeCuGe2
mp-1601674;Er3(CuSn)4
mp-1601742;Cs2KRhF6
mp-1601744;SeO2
mp-1601771;CsHoS2
mp-1601791;Rb2RhF6
mp-1601818;TbMnSi
mp-1601820;YbSnPd
mp-1601824;CeSb3Pd
mp-1601844;DyGeIr
mp-1601856;Zr6CuBi2
mp-1601865;Cs2PbCl6
mp-1601867;Na
mp-1601876;YbPrSe3
mp-1601891;AlPO4
mp-1601914;SrN
mp-1601923;Ba4As2O
mp-1601926;CeInAu
mp-1601930;K3Ni2F7
mp-1601968;CaAgP
mp-1602009;BiPbClO2
mp-1602104;Ce2InPd2
mp-1602113;BaAs2Pd
mp-1602127;YbSnRh
mp-1602229;KPS3
mp-1602237;NdNiSn
mp-1602243;VGe2
mp-1602279;Ca3(GaNi)4
mp-1602330;YInPt
mp-1602333;CeCrS2O
mp-1602361;GdInIr
mp-1602372;NbBO4
mp-1602389;PF5
mp-1602394;ErPdPb
mp-1602400;CaF2
mp-1602459;CsSb(PO4)2
mp-1602496;Mn(GaS2)2
mp-1602524;Ca2InN
mp-1602525;ErGePt
mp-1602554;Dy(HO)3
mp-1602572;Sb2Ir
mp-1602592;Na2SiO3
mp-1602655;YSnRh
mp-1602699;KCu3S2
mp-1602701;Ni2SbTe2
mp-1602706;TbAgTe2
mp-1602750;Tb3Mn3Ga2Si
mp-1602800;LuNiSn4
mp-1602803;YbSbPd
mp-1602851;Sr2Sn
mp-1603056;GeBi4Te7
mp-1603107;ZrCl4
mp-1603139;CsTbCdTe3
mp-1603262;Pr2NCl3
mp-1603278;CsTbZnTe3
mp-1603297;Ba3Zr2S7
mp-1603373;ZnS
mp-1603375;RbAuI3
mp-1603382;CuAsSe
mp-1603404;ErMnO3
mp-1603464;PtS
mp-1603523;WO3
mp-1603568;KS
mp-1603574;TlNiO3
mp-1603586;K2NaAlAs2
mp-1603650;ZnS
mp-1603837;SiO2
mp-1603848;Cs2HgPdCl6
mp-1603945;CsCu2ICl2
mp-1604006;Cs2KSmCl6
mp-1604143;NbBr5
mp-1604302;Y2NCl3
mp-1604315;CuAuSe4
mp-1604441;AlPO4
mp-1604564;ZnS
mp-1604596;KCu3Te2
mp-1604665;SnBr2
mp-1604827;Ba2CuF6
mp-1604891;KNaS
mp-1604900;TbZnSn
mp-1604902;NaSbO3
mp-1604935;Bi2Pd3S2
mp-1604986;SnClF
mp-1605083;CaCu(GeO3)2
mp-1605097;TlNiO3
mp-1605123;SiO2
mp-1605135;LaSO
mp-1605293;Ge
mp-1605517;NdF3
mp-1605864;CeS
mp-1605868;NaHCO3
mp-1605915;DySb
mp-1606037;NaHCO3
mp-1606298;K2SnCl6
mp-1606430;PdCl2
mp-1606524;SiO2
mp-1606600;NdF3
mp-1606610;Y3Al2
mp-1606787;Na
mp-1606851;ZnS
mp-1606855;ZnS
mp-1606909;SiO2
mp-1607013;Ca4PdO6
mp-1607144;Na
mp-1607495;CsLaCdTe3
mp-1607496;Eu(ZnSn)2
mp-1607548;EuI2
mp-1607666;DyAl3
mp-1607728;ErCu(WO4)2
mp-1607803;NdF3
mp-1607863;Ba3Zr2S7
mp-1607932;NbCoTe2
mp-1607977;SrLaI4
mp-1608120;CsLaZnTe3
mp-1608124;Tb2Ge2Ru
mp-1608128;Cs2SnSe3
mp-1608130;SiO2
mp-1608199;NaSbO3
mp-1608201;Ce3(CuGe)4
mp-1608289;NdOs2
mp-1608388;Ga2PdI8
mp-1608489;EuI2
mp-1608542;Ce2InCu2
mp-1608747;SiO2
mp-1608950;Ba2LaTaO6
mp-1609022;Ba2In
mp-1609079;Ba2Pb
mp-1609094;Ce3Sn7
mp-1609238;Y(HO)3
mp-1609282;Eu(BiPd)2
mp-1609434;Ni2H
mp-1609478;AlNi3
mp-1609620;LaN
mp-1609648;MnPt
mp-1609698;CdSiP2
mp-16097;CeSc3(BO3)4
mp-1609765;TcB
mp-1609838;CSO
mp-1610120;TiAl3
mp-1610445;Bi2Se3
mp-1610480;MnNiGe
mp-1610550;K2SnCl6
mp-1610672;CaAgP
mp-1610716;DyAs
mp-1610750;TcB
mp-1610772;TcB
mp-1610876;TcB
mp-1610896;AuC
mp-1611047;SeO2
mp-1611274;ScAgO2
mp-1611317;KPbO2
mp-1611394;NbPt2
mp-1611529;KS
mp-1611533;CaF2
mp-1611651;YAs
mp-1611706;K2O
mp-1611734;CeCdCu
mp-1611785;TcB
mp-1611840;SiO2
mp-1611851;BPt
mp-1611858;Pr6CoBr10
mp-1611951;SnBr2
mp-1612053;SeO2
mp-1612321;Ge
mp-1612420;TiPd2
mp-1612495;Be2Zn
mp-1612499;YFe3
mp-1612618;MnAlFe2
mp-1612626;TcB
mp-1612705;SiO2
mp-1613170;ZnS
mp-1613456;ZnS
mp-1613528;BaHgO2
mp-1614080;ZrInPt2
mp-1614942;TlNiO3
mp-1615081;FeAgS2
mp-1615512;PbO
mp-1615632;BaPdS2
mp-1615760;AuC
mp-1615917;Ta2BN3
mp-1616267;TlNiO3
mp-1616273;ErMnO3
mp-1616585;CaFeF5
mp-1616635;InAu3
mp-1616915;WO3
mp-1617114;YbAgS2
mp-1617211;Rh3F
mp-1617444;LaN
mp-1617513;Yb
mp-1617673;YbAgS2
mp-1617685;TbNi
mp-1618416;WO3
mp-1618469;ReO3
mp-1618500;LaSi2Ru3
mp-1618551;K2O
mp-1618601;NaNO2
mp-1618620;MoO3
mp-1618793;TlFeO2
mp-1618798;SiO2
mp-1618866;ZnS
mp-1619552;U8MnS17
mp-1619556;ZnS
mp-1619578;ZnS
mp-1619748;ZnS
mp-1619829;Mn(GaS2)2
mp-1619860;K2O
mp-1619928;NaNO2
mp-162;Yb
mp-1620174;ZnS
mp-1620195;Ca8In3
mp-1620539;Ti2FeSe4
mp-1620671;SnBr2
mp-1620738;Sc2AlC
mp-1621806;K2OsN3Cl3O5
mp-1621812;Sr4S3O
mp-1621834;Cu8O
mp-1621931;DyAl3
mp-1621981;ZnS
mp-1622131;TlNiO3
mp-1622150;WO3
mp-1622240;ZnS
mp-1622681;SiO2
mp-1622686;Tb3Mn3Ga2Si
mp-1622703;SiO2
mp-1622912;SiO2
mp-1623075;SiO2
mp-1623102;CaH2(CO2)2
mp-1623334;SiO2
mp-1623355;KS
mp-1623559;PNF2
mp-1623583;SiO2
mp-1623600;Na3Hg
mp-1623891;WO3
mp-1623954;WO3
mp-1624219;Ce3Sn
mp-1624226;UO2
mp-1624233;Bi2Te2S
mp-1624284;WO3
mp-1624472;SiO2
mp-1624491;CaCu(GeO3)2
mp-1624529;Ti2FeSe4
mp-1624542;K3Hg
mp-1624572;ErSnAu
mp-1624589;Na
mp-1624597;K2O
mp-1624810;NbFeO4
mp-1624822;Pr3Sc
mp-1624892;Yb
mp-1624951;Na
mp-1625387;Si3As4
mp-1625391;Nd2CuO4
mp-1625463;YClO
mp-1625705;Sr3Ta
mp-1626192;TlInS2
mp-1626319;SrYb3
mp-1626357;TlInS2
mp-1626447;ScAgO2
mp-1626596;Bi2Pd3S2
mp-1626631;Yb3Eu
mp-1626698;K2O
mp-1626730;TlP(HO2)2
mp-1626963;Bi2Te2S
mp-1627117;TlInS2
mp-1627146;SnClF
mp-1627315;TlP(HO2)2
mp-1627579;TiAl3
mp-1627684;AlNi3
mp-1627923;MoO3
mp-1628025;K3Hg
mp-1628042;Ho2(GePt3)3
mp-1628101;YSn3
mp-1628169;ZnS
mp-1628297;SrYb3
mp-1628526;SiO2
mp-1628584;SiO2
mp-1628654;SiO2
mp-1628655;SiO2
mp-1628770;SiO2
mp-1628895;SiO2
mp-1628948;SiO2
mp-1629023;SiO2
mp-1629028;SiO2
mp-1629031;AlPO4
mp-1629046;SiO2
mp-1629051;SiO2
mp-1629139;SiO2
mp-1629196;AlPO4
mp-1629206;SiO2
mp-1629209;SiO2
mp-1629253;B5H9N
mp-1629256;AlPO4
mp-1629313;SiO2
mp-1629439;SiO2
mp-1629444;AlPO4
mp-1629452;AlPO4
mp-1629456;SiO2
mp-1629470;SiO2
mp-1629583;PHF4
mp-1629609;La2NiO4
mp-1629636;YTe
mp-1630105;K4MnCl6
mp-1630197;CuSe3Br
mp-1630414;GdSnAu
mp-16315;GePt3
mp-16318;RbTiS2
mp-16370;Th2Ge
mp-1637223;Pu2O3
mp-1637368;K2O
mp-1637504;AlPO4
mp-1637525;SiO2
mp-1637531;SiO2
mp-1637542;SiO2
mp-1637561;Sb2(SO4)3
mp-1637657;NbCoTe2
mp-1637933;ZrGaPt
mp-1637964;SeO2
mp-1638043;SiO2
mp-1638054;Na3Bi
mp-1638303;CaF2
mp-1638417;Te2Rh
mp-1638420;NpSi2
mp-1638423;Gd(SiOs)2
mp-1654320;Li6Br3N
mp-1654346;LiV3O8
mp-1654363;SiO2
mp-1654413;SiO2
mp-1654458;Bi12PtCl12
mp-1654487;SiO2
mp-1654503;Y(HO)3
mp-1654523;LaGaO3
mp-1654693;SiO2
mp-1654707;AlPO4
mp-1654784;SiO2
mp-1654818;Y(HO)3
mp-1654851;K2O
mp-1654945;SiO2
mp-1654984;SiO2
mp-1654990;Yb3In3Ge2Au
mp-1654999;SiO2
mp-1655056;BF3
mp-1655085;Sr2HoCu3(PbO4)2
mp-1655118;ZnS
mp-1655187;Zr6Al2Ni
mp-1655208;BF3
mp-1655214;AlPO4
mp-1655230;SiO2
mp-1655248;LaInPd
mp-1655255;SiO2
mp-1655264;ZnS
mp-1655510;CeMnNi4
mp-16565;CdCu2SnSe4
mp-1656684;Pu2O3
mp-16577;Li2CaHfF8
mp-1657753;NbCrF6
mp-1657767;U8MnS17
mp-1657782;HfMn2
mp-1658387;MnO
mp-1658817;Ti2FeSe4
mp-1659019;KVH4O7
mp-1659836;YFe3
mp-1660018;U6Fe16Si7
mp-1667920;YFe3
mp-1667949;BaAlGe
mp-1667959;Te2Rh
mp-1667964;MoO3
mp-1667968;YbBiPd
mp-1667986;TlBi2
mp-1667988;NbSbRu
mp-1667995;Sr2NCl
mp-1668020;Ho2CF2
mp-1668160;ZnS
mp-1668167;SiO2
mp-1668188;SiO2
mp-1668260;La(SiRh)2
mp-1668261;InBr
mp-1668271;HoAu2
mp-1668304;Ba2LaTaO6
mp-1668313;ThAl2
mp-1668367;TlBr
mp-1668369;NaCl
mp-1668408;BaYAgTe3
mp-1668423;WO3
mp-1668465;NbPt2
mp-1668524;TiAl3
mp-1668569;Ce(SiPd)2
mp-1668570;YTe
mp-1668617;K2PtCl6
mp-1668619;Nd2CuO4
mp-1668623;AlNi3
mp-1668671;LaGaO3
mp-1668678;UAs
mp-1668723;GdNi5
mp-1668771;ReO3
mp-1668782;NaNO2
mp-1668873;LaN
mp-1668878;LiAl
mp-1669058;Ba3Zr2S7
mp-1669150;Li4TeO5
mp-1669155;KS
mp-1669225;Li2Si2O5
mp-1669234;SnClF
mp-1669273;Hf(Te2Cl3)2
mp-1669293;WO3
mp-1669311;ErMnO3
mp-1669474;AlPO4
mp-1669587;KThCuS3
mp-1669701;NbCoTe2
mp-1669903;SrMgSn
mp-1669907;WO3
mp-1669929;KNaS
mp-1669978;Ba2CuF6
mp-1670;MnPt
mp-1670015;Bi2Pd3S2
mp-1670127;Li4H6Os
mp-1670164;SmCrO3
mp-1670241;CuAuSe4
mp-1670255;K2GeSe3
mp-1670256;Sr2Sn
mp-1670274;K2LiAlH6
mp-1670325;NaHCO3
mp-1670412;GdPPd
mp-1670447;BaAs2Pd
mp-1670465;Sr2Cu2Ni(SO)2
mp-1670476;DyIn2Ni
mp-1670538;Ce(GeAu)2
mp-1670661;Li(CuO)2
mp-1670712;Cs2SnSe3
mp-1670740;TbAu
mp-1670777;USb
mp-1670779;K4MnCl6
mp-1670796;SrLaI4
mp-1670809;SnBr2
mp-1670835;EuI2
mp-1670891;TiSi2
mp-1670938;HoMg
mp-1670948;K2SnCl6
mp-1670955;K2SnCl6
mp-1670972;LiV3O8
mp-1671031;AlO
mp-1671040;Ba2CuF6
mp-1671143;CeMnNi4
mp-1671224;TiCl2
mp-1671239;GaNi
mp-1671253;Fe2P
mp-1671286;KPbO2
mp-1671295;UAs
mp-1671309;Ca2InN
mp-1671317;Ge
mp-1671332;YNiC2
mp-1671361;LiTaO3
mp-1671396;ZnS
mp-1671400;Y3Al2
mp-1671509;PHF4
mp-1671530;Ge
mp-1671539;TbIn3
mp-1671550;AlPO4
mp-1671662;LaMnGe
mp-1671695;CrAsRh
mp-1671729;PtSe2
mp-1671731;SiO2
mp-1671814;Na
mp-1671824;TiF2
mp-1671836;ErIr
mp-1671843;Li2CuO2
mp-1671871;ErIn3
mp-1671972;LaGaO3
mp-1671974;Te2Pd
mp-16720;ThAl2
mp-1672027;Cu8O
mp-1672056;Ba2LaTaO6
mp-1672060;TcB
mp-1672061;YbRu
mp-1672063;Na
mp-1672085;KAuSe
mp-1672136;PtS
mp-1672291;Ge
mp-16723;Y3Al2
mp-1672312;NdF3
mp-1672403;Li6Br3N
mp-1672406;Ba3Zr2S7
mp-1672448;CeCu5
mp-1672469;NdTl
mp-1672504;ErCu(WO4)2
mp-1672509;NaHCO3
mp-1672603;NpSi2
mp-1672605;Pr2CrSe4
mp-1672616;UO2
mp-1672639;GdTl
mp-1672667;HfAu2
mp-1672761;Nd(SiIr)2
mp-1672780;LaGa3Pd2
mp-1672798;OsCl4
mp-1672806;MnO
mp-1672821;MnPt
mp-1672822;K2O
mp-1672856;GdSnAu
mp-1672919;AlCr2C
mp-1672928;AgPt3
mp-1672933;GdB2
mp-1672945;H2Se
mp-1672959;DyPd
mp-1672999;CeCuGe2
mp-1673021;ScAu
