material_id;spacegroup
mp-1872275;Fdd2
mp-1872861;R-3
mp-1873928;P6_3/mmc
mp-1875672;P6_3/mmc
mp-1875917;C2/m
mp-1876575;I4/mmm
mp-1877199;Pc
mp-1878535;P6_3/mmc
mp-1880274;P6_3/mmc
mp-1881977;Pnma
mp-1882995;Pnma
mp-1887073;P6_3/m
mp-1887301;Pnma
mp-1889274;R-3c
mp-1890073;P2_1/c
mp-1891763;Cmc2_1
mp-1894207;Pna2_1
mp-1894766;P2_1/c
mp-1894768;Pna2_1
mp-1895271;P2_1/c
mp-1895506;P-1
mp-1895847;Pnma
mp-1896231;C2/m
mp-1896279;P2_1/c
mp-1896600;C2/c
mp-18972;I4/mmm
mp-1897512;P2_1/c
mp-1897837;P1
mp-1902455;Pc
mp-1919726;I4/mmm
mp-1920053;P1
mp-1920060;P2_1/c
mp-1920487;P-1
mp-1921231;I4/mmm
mp-1921369;Pa-3
mp-1922852;P-3m1
mp-1922879;C2/c
mp-1923093;P4/nmm
mp-1923932;P321
mp-1924018;P4/nmm
mp-1924376;P4/mmm
mp-1924669;P6_3/mmc
mp-1928483;I4_1md
mp-1929487;I-4
mp-1929731;Pc
mp-1930644;C2/c
mp-1930795;P2_1/c
mp-1930863;P2_1/m
mp-1931161;I4/mmm
mp-1932256;Fm-3m
mp-1932957;P6_3/mmc
mp-1933931;C2/c
mp-1934014;P6/mmm
mp-1934051;R-3
mp-1935076;P4_2/m
mp-1939249;Fmmm
mp-1982639;Pnma
mp-1982799;P6_3/mmc
mp-19959;P4/nmm
mp-20025;I-4
mp-20269;F-43m
mp-20490;Pnma
mp-20503;Pm-3m
mp-2068;R-3c
mp-20700;I4/mmm
mp-20735;Pm-3m
mp-20779;P4/nmm
mp-20789;P-62m
mp-21208;P321
mp-21242;P-6m2
mp-21298;I4_1/amd
mp-22214;P-3m1
mp-22247;Pnma
mp-22263;Pm-3m
mp-22351;Pm-3m
mp-22522;Pnma
mp-2256;Fd-3m
mp-228;P-3m1
mp-22870;Cmcm
mp-23033;R-3m
mp-23164;Pnma
mp-23183;P6_3/m
mp-23200;Cmcm
mp-23499;Fm-3m
mp-23685;Pbca
mp-2436;P6/mmm
mp-24420;Fm-3m
mp-256;Fm-3m
mp-2582;Fddd
mp-2713;Pm-3m
mp-27303;Ibam
mp-27339;P2_1/c
mp-2741;Fm-3m
mp-27419;R-3
mp-2749;Fd-3m
mp-27638;R-3m
mp-27639;Cmcm
mp-2769;Fd-3m
mp-27820;P2_12_12_1
mp-27893;Pnma
mp-27923;R-3m
mp-27985;P4/nmm
mp-28156;P-1
mp-28295;Pmn2_1
mp-2839;I4/mmm
mp-28607;P6_3/mmc
mp-28698;I4/m
mp-288;P4_2/mmc
mp-28978;I4_1md
mp-29862;Pnma
mp-29941;P-3m1
mp-30151;P2_1/m
mp-30413;F-43m
mp-3048;P-3m1
mp-30770;P6_3mc
mp-30855;P6_3/mmc
mp-31163;P6/mmm
mp-31178;I4/mmm
mp-31489;P2_1/c
mp-32163;I-42m
mp-32241;C2
mp-32274;C2/m
mp-32277;C2/c
mp-32667;P2_1/c
mp-32895;Fd-3m
mp-34150;C2/m
mp-3455;I4/mmm
mp-3551;P-42_1m
mp-3927;P6_3/mmc
mp-4001;P6_3/mmc
mp-4009;Cmcm
mp-4190;R-3
mp-4438;Pnma
mp-4613;P6_3/mmc
mp-4873;I4/mmm
mp-504757;R-3m
mp-504786;P4/nmm
mp-505297;F-43m
mp-505611;I4/mmm
mp-510140;Cmcm
mp-510703;P2_1/c
mp-530546;P6/m
mp-532105;P6/mmm
mp-541507;Pna2_1
mp-541837;R-3m
mp-542232;P2_1/c
mp-542814;P2_12_12_1
mp-542915;I4/mmm
mp-545488;P2/c
mp-545569;P4_12_12
mp-545597;P6_222
mp-545719;I4_122
mp-545995;P3_121
mp-546546;R32
mp-546665;P4/mmm
mp-546794;I-42d
mp-546910;Pm-3m
mp-547211;I-42d
mp-547960;P3_221
mp-548081;P3_221
mp-548266;P3_221
mp-548401;P3_221
mp-548583;P3_221
mp-548735;P3_221
mp-548913;P3_221
mp-549166;P3_221
mp-551214;C2/m
mp-551675;I4/mmm
mp-552120;R-3m
mp-553881;Pc
mp-553945;Pmn2_1
mp-553993;I4_1/amd
mp-554015;R-3m
mp-554089;Pna2_1
mp-554151;I-4
mp-554175;I4/mcm
mp-554243;P6_522
mp-554258;I4/mcm
mp-554267;I4_1/amd
mp-554355;P4/mmm
mp-554397;Pcca
mp-554498;P622
mp-554543;I4/mcm
mp-554573;Ama2
mp-554665;P4_2/mcm
mp-554682;I-4
mp-554755;P4_2/mmc
mp-554776;P2_1/c
mp-554926;Pna2_1
mp-554946;Imm2
mp-555147;Cc
mp-555165;I4_1/acd
mp-555211;I4/mmm
mp-555235;Cc
mp-555251;Ima2
mp-555292;P2_1/c
mp-555355;P622
mp-555382;Pna2_1
mp-555394;Imma
mp-555411;Fddd
mp-555443;P2_1/c
mp-555483;Fddd
mp-555497;Ia3
mp-555521;I4_1/amd
mp-555544;Fddd
mp-555556;P4_2/mbc
mp-555676;Pnnn
mp-555700;I4_1/amd
mp-555740;Ia3
mp-555791;Im-3m
mp-555823;P622
mp-555891;P2_1
mp-555960;P-1
mp-556027;R-3c
mp-556044;P-31c
mp-556048;I4/mmm
mp-556068;Im-3m
mp-556088;Ccce
mp-556110;Pbca
mp-556132;Pcca
mp-556218;Cmc2_1
mp-556257;Fd-3c
mp-556262;P-1
mp-556274;P2_1
mp-556319;P1
mp-556376;P2
mp-556454;C222
mp-556464;P-31c
mp-556469;P-1
mp-556537;I2_13
mp-556553;C2
mp-556564;P4/nnc
mp-556588;P1
mp-556591;Fmmm
mp-556611;P2_1/c
mp-556654;P2_1/c
mp-556662;C2
mp-556788;P1
mp-556812;R-3c
mp-556880;P1
mp-556882;P2_1/c
mp-556961;P2_12_12_1
mp-556963;P-31m
mp-556985;P1
mp-556994;P1
mp-557004;P1
mp-557017;P4/nnc
mp-557024;Pm-3n
mp-557076;R-3c
mp-557118;C222_1
mp-557134;C2
mp-557182;P2_1/c
mp-557194;P-31m
mp-557211;P6_3/mcm
mp-557223;C222_1
mp-557244;I2_12_12_1
mp-557264;Cmc2_1
mp-557316;C2/c
mp-557465;Pccn
mp-557591;Pm-3n
mp-557653;Pm
mp-557713;P2_1/c
mp-557723;P6_422
mp-557771;R-3c
mp-557814;Pm-3n
mp-557837;C2/c
mp-557873;P1
mp-557881;Cm
mp-557894;P2_1/m
mp-557930;I-42m
mp-557933;Imma
mp-558025;Pnnm
mp-558115;R-3
mp-558200;P-4n2
mp-558203;P4/mbm
mp-558301;C2/m
mp-558326;Imma
mp-558351;C2/m
mp-558366;Pban
mp-558374;Pa3
mp-558564;C2/m
mp-558569;R-3
mp-558598;I432
mp-558733;C2/c
mp-558811;P4_2/mmc
mp-558864;R-3
mp-558891;Ia-3d
mp-558931;Fm-3c
mp-558947;P4/nmm
mp-559091;P6_322
mp-559273;P6_222
mp-559313;Cmce
mp-559347;P4_2/nbc
mp-559360;P2_1/m
mp-559389;R-3
mp-559545;Pmc2_1
mp-559550;R-3
mp-559605;R-3m
mp-559655;Pnma
mp-559740;P6_3/mmc
mp-559741;Pbcn
mp-559829;Ia-3d
mp-559860;Ccce
mp-559872;P4_32_12
mp-559928;P6_3/mmc
mp-559962;Fm-3m
mp-560008;Cmc2_1
mp-560030;Pmc2_1
mp-560064;C2/c
mp-560131;I-42m
mp-560152;P-42_1c
mp-560155;P2/c
mp-560203;Pbcn
mp-560210;P4_12_12
mp-560252;P4_12_12
mp-560275;Pna2_1
mp-560336;Imma
mp-560449;I4/mmm
mp-560511;P4_32_12
mp-560527;Cmcm
mp-560708;P2/m
mp-560754;P4/nbm
mp-560809;Cmcm
mp-560826;Cmcm
mp-560836;P23
mp-560882;Pmc2_1
mp-560920;Cmcm
mp-560922;Fd-3m
mp-560941;Cmcm
mp-560954;I4_122
mp-560973;Cmcm
mp-560998;Cmmm
mp-561090;Fd-3m
mp-561116;P4_12_12
mp-561181;Amm2
mp-561291;P-4c2
mp-561301;Pn-3m
mp-561351;Pmmn
mp-561488;R-3m
mp-561628;C2/m
mp-561634;P4/mmm
mp-562490;C2/c
mp-565780;Pna2_1
mp-567290;P6_3mc
mp-567589;Pm-3m
mp-567808;I4/mmm
mp-567840;I4/mmm
mp-568342;R-3m
mp-569151;P6_3/mmc
mp-569630;P6_3/mmc
mp-569981;P6_3/mmc
mp-570173;P4/mnc
mp-570397;C2/c
mp-570991;Immm
mp-571112;P6_3/mmc
mp-571296;I4/mmm
mp-571453;P2_1/c
mp-572283;P4/n
mp-573327;P6_3/mmc
mp-573651;F-43m
mp-581967;P2
mp-582988;P1
mp-592;Pm-3m
mp-600000;Imma
mp-600001;P-4m2
mp-600002;P4_2/mmc
mp-600003;I4/mmm
mp-600004;Cmcm
mp-600005;Im-3m
mp-600006;P4/mcc
mp-600007;Pmma
mp-600014;Pnma
mp-600015;P4/nmm
mp-600016;I4_1/amd
mp-600018;Cmme
mp-600022;Pmmn
mp-600023;Fm-3m
mp-600024;Pnma
mp-600026;Pnnm
mp-600027;Cmcm
mp-600028;Ia-3d
mp-600029;Cmcm
mp-600031;Imma
mp-600032;Cmcm
mp-600033;Im-3m
mp-600037;Imma
mp-600038;Pmma
mp-600039;Cmcm
mp-600041;Cmce
mp-600045;Cmce
mp-600049;C222_1
mp-600050;Pmna
mp-600051;Cmce
mp-600052;Cmcm
mp-600053;Pmmn
mp-600054;P4_122
mp-600055;Amm2
mp-600057;Imma
mp-600059;P-4
mp-600060;Pnma
mp-600061;Pmma
mp-600063;Cmcm
mp-600065;Cmce
mp-600067;I-4m2
mp-600068;Cccm
mp-600070;Pbcm
mp-600071;Fmm2
mp-600072;P4/nmm
mp-600076;P4/nnc
mp-600078;I4_1/amd
mp-600080;P4_2/mmc
mp-600083;Pmmn
mp-600084;Ibam
mp-600085;I4/mmm
mp-600091;Imm2
mp-600096;I-43m
mp-600098;Cmcm
mp-600109;P4_2/ncm
mp-600111;Cmcm
mp-604;C2/c
mp-604637;I-42d
mp-604717;P4_12_12
mp-611406;R-3
mp-613384;Pm-3m
mp-613509;P4_2/mmc
mp-614918;P4/nmm
mp-615993;C2/m
mp-618578;Pna2_1
mp-622375;P-1
mp-622636;Fm-3m
mp-623;P4/mmm
mp-623452;I4/mmm
mp-6297;C2/c
mp-630865;P2_1/c
mp-638005;Pbam
mp-638033;P4_322
mp-638035;R-3c
mp-638038;P4/nbm
mp-638049;F4_132
mp-639463;Pmma
mp-639478;Pm-3m
mp-639480;P4_2/mmc
mp-639506;I2_12_12_1
mp-639511;I4/mmm
mp-639512;Pm-3n
mp-639558;Cmmm
mp-639682;I-4m2
mp-639695;Pmma
mp-639705;I4_1/amd
mp-639724;Cmcm
mp-639733;Pca2_1
mp-639734;I4/mmm
mp-639741;Im-3m
mp-639748;Pbcn
mp-640556;Cc
mp-640909;P3_221
mp-640917;P3_221
mp-641703;P-1
mp-642279;Fm-3m
mp-643;Fm-3m
mp-643701;Pbcn
mp-644923;I-4m2
mp-646895;C2/c
mp-651707;C2/c
mp-6537;P2_1/c
mp-653763;Cmme
mp-654462;Pmma
mp-654463;P4_2/mmc
mp-654464;Pmma
mp-654465;Pnnm
mp-654466;P-4m2
mp-654467;Im-3m
mp-654468;Imma
mp-654469;Pmma
mp-654470;Cmcm
mp-654471;I4/mmm
mp-654472;I4_1/amd
mp-654473;Im-3m
mp-654474;Cmcm
mp-654475;I-4m2
mp-654476;Pmma
mp-654477;P4/mcc
mp-654478;Cmme
mp-654479;P4_2/mmc
mp-654480;Pm-3m
mp-654481;Amm2
mp-654482;Cmcm
mp-654483;P4/nmm
mp-654484;P4_2/mmc
mp-654485;Pmma
mp-654486;Fm-3m
mp-654487;I2_12_12_1
mp-654488;Cmce
mp-654489;Cmcm
mp-654490;Cccm
mp-654491;Pnma
mp-654492;Cmmm
mp-654493;Cmcm
mp-654494;Pm-3n
mp-654495;Pca2_1
mp-654496;Pmmn
mp-654497;Cmcm
mp-654498;Pnma
mp-654499;P4_2/mmc
mp-654500;Cmcm
mp-654501;C222
mp-654502;Cmce
mp-654503;Pmma
mp-654504;Cmce
mp-654505;Ia-3d
mp-654506;I4_1/amd
mp-654507;I4/mmm
mp-654508;I4/mmm
mp-654509;Im-3m
mp-654510;P-4
mp-654511;Pmma
mp-654512;C222_1
mp-654513;Cmcm
mp-654514;Pbcn
mp-654515;P-4m2
mp-654516;Cmcm
mp-654517;Im-3m
mp-654518;I-4m2
mp-654519;Pmmn
mp-654520;Immm
mp-654521;Imma
mp-654522;Cmmm
mp-654523;I4_1/amd
mp-654524;Pmna
mp-654525;Cmce
mp-654526;Im-3m
mp-654527;I4/mmm
mp-654528;Cmcm
mp-654529;I4/mmm
mp-654530;Pbcm
mp-654531;Pmma
mp-654532;Pm-3m
mp-654533;Fmm2
mp-654534;Pmmn
mp-654535;I4_1/amd
mp-654536;Imma
mp-654537;P4/nnc
mp-654538;Fm-3m
mp-654539;Cmcm
mp-654540;P4_2/mmc
mp-654541;Pnnm
mp-654542;Imma
mp-654543;I-4m2
mp-654544;Imm2
mp-654545;Pmma
mp-654546;P4_122
mp-654547;Cmcm
mp-654548;P4/mcc
mp-654549;Cmme
mp-654550;Pnma
mp-654551;Cccm
mp-654552;I2_12_12_1
mp-654553;I4_1/amd
mp-654554;P4_2/mmc
mp-654555;Im-3m
mp-654556;Cmcm
mp-654557;P4_2/mmc
mp-654558;I-43m
mp-654559;Pmma
mp-654560;P4/nmm
mp-654561;Ia-3d
mp-654562;Imma
mp-654563;P-4m2
mp-654564;I-4m2
mp-654565;Im-3m
mp-654566;I4/mmm
mp-654567;P4/nmm
mp-654568;Amm2
mp-654569;I4/mmm
mp-654570;I4/mmm
mp-654571;Cmce
mp-654572;P-4
mp-654573;P4_2/mmc
mp-654574;Imma
mp-654575;Cmcm
mp-654576;Cmce
mp-654577;Cmcm
mp-654578;Ibam
mp-654579;C222
mp-654580;Cmcm
mp-654581;Pnma
mp-654582;I4_1/amd
mp-654583;I4/mmm
mp-654584;Im-3m
mp-654585;I4/mmm
mp-654586;C222_1
mp-654587;Cmmm
mp-654588;Cmce
mp-654589;Pmmn
mp-654590;Fmm2
mp-654591;Cmcm
mp-654592;Pm-3n
mp-654593;Cmcm
mp-654594;Pmma
mp-654595;Cmcm
mp-654596;Pca2_1
mp-654597;Cmcm
mp-654598;Cmmm
mp-654599;Pmma
mp-654600;P4_2/ncm
mp-654601;Fm-3m
mp-654602;Cmce
mp-654603;Cmcm
mp-654606;Pmna
mp-654607;I4_1/amd
mp-654611;P4_2/mnm
mp-654618;Pnnm
mp-654619;Pnma
mp-654620;Cmcm
mp-654621;Fmm2
mp-654622;Cmcm
mp-654623;I4/mmm
mp-654624;C222_1
mp-654625;C222
mp-654626;Cmce
mp-654627;Cmmm
mp-654628;Im-3m
mp-654630;Cmcm
mp-654631;Cmce
mp-654640;Pnma
mp-654654;Cmcm
mp-654657;Pca2_1
mp-654658;Cmcm
mp-654659;Pmma
mp-654660;Cmmm
mp-654665;Cmce
mp-654672;P4_2/mnm
mp-654678;I4_1/amd
mp-654679;P4_2/ncm
mp-654681;Pmmn
mp-654685;Pmna
mp-654692;Pm-3n
mp-654703;Pnma
mp-654740;P4_2/mnm
mp-654752;Pbcn
mp-655002;R-3
mp-655006;R-3
mp-655054;P4_12_12
mp-655163;Pa3
mp-655230;P4/nmm
mp-655324;F-43m
mp-655326;F-43m
mp-655431;Pm-3m
mp-655484;Pbca
mp-655495;I-42d
mp-655510;P6_3mc
mp-655513;Fd-3m
mp-655516;I-42d
mp-655548;P3_221
mp-655551;P3_221
mp-655559;P3_221
mp-655599;Pbam
mp-655639;Fm-3m
mp-655688;Pbcn
mp-655828;P-43m
mp-655843;Fm-3m
mp-655844;P6_322
mp-655937;P4_12_12
mp-656158;Fm-3m
mp-656253;I-4
mp-656282;P3_221
mp-656283;P4/nmm
mp-656285;P3_121
mp-656303;Pbcn
mp-656314;P2_1
mp-656478;Cmcm
mp-656498;Fm-3m
mp-656554;Fm-3m
mp-656576;Fm-3m
mp-656709;Fm-3m
mp-656831;R-3
mp-656898;F-43m
mp-657130;Pm-3m
mp-657137;Pm-3m
mp-657159;P4/mmm
mp-657164;P4/mmm
mp-657165;P4/mmm
mp-657235;C2/c
mp-657249;P4_12_12
mp-657663;P2_1/c
mp-657683;Pnma
mp-657718;P6_222
mp-657725;P2_13
mp-657726;P6_3/mmc
mp-657736;C222_1
mp-657871;R-3
mp-657908;Pa3
mp-657976;C2/m
mp-657986;P1
mp-658055;Pa3
mp-658068;P4_32_12
mp-658231;Pbca
mp-658377;P6_3mc
mp-658380;Fd-3m
mp-658400;I-42d
mp-658457;I4_122
mp-658530;R32
mp-658537;P2/c
mp-658538;C2/m
mp-658542;R-3
mp-658543;R-3c
mp-658546;R-3c
mp-658572;P3_221
mp-658607;P2_1/c
mp-658724;P4_12_12
mp-659018;P-43m
mp-659032;P6_322
mp-659115;P4_12_12
mp-659418;I-4
mp-659433;P4/nmm
mp-659434;P3_221
mp-659440;P3_121
mp-659459;Pbcn
mp-659479;P2_1
mp-659525;P-42_1m
mp-659616;Cmcm
mp-659913;Cmc2_1
mp-659939;Pnma
mp-659940;P4/nmm
mp-660001;P6_222
mp-660008;P6_3/mmc
mp-660023;C222_1
mp-660029;R-3m
mp-660110;Fm-3m
mp-660175;R-3
mp-660209;R-3c
mp-660577;P-1
mp-660581;R-3
mp-660590;R-3
mp-660654;P4/nmm
mp-660758;Pna2_1
mp-660772;I-4
mp-660811;I4_1md
mp-660880;R-3
mp-661020;Pc
mp-661142;Cc
mp-661226;Pa3
mp-661374;P4/nmm
mp-661560;C2/c
mp-661614;I-42m
mp-662249;Pnma
mp-662272;Pnma
mp-662281;Pnma
mp-662322;C2
mp-662343;C2
mp-662353;C2
mp-662388;Pmc2_1
mp-662395;Pmc2_1
mp-662399;Pmc2_1
mp-662581;P6_422
mp-662706;C2/m
mp-662779;C2/c
mp-662808;Pbcn
mp-662815;C2/c
mp-662873;P4_12_12
mp-662881;P1
mp-662883;C2/c
mp-662899;Cmcm
mp-662972;Pm-3m
mp-663370;P4_2/mcm
mp-663371;P6_3/mmc
mp-663372;P-4n2
mp-663375;I4/mcm
mp-663377;R-3m
mp-663378;I4_1/amd
mp-663380;Fddd
mp-663390;Pmc2_1
mp-663422;P1
mp-663450;P2_1/c
mp-663539;P6_3mc
mp-663541;R-3m
mp-663544;Fd-3m
mp-663557;R-3
mp-663622;I2_13
mp-663625;Ia3
mp-663697;I4_122
mp-663951;R32
mp-663966;P2/c
mp-663990;R-3
mp-663992;P3_221
mp-663996;R-3c
mp-664029;P-3m1
mp-664056;P1
mp-664078;C2/m
mp-664169;R-3m
mp-664171;P2_1/c
mp-664173;Cc
mp-664231;P-1
mp-664770;P3_221
mp-664908;I-4
mp-664911;P4/nmm
mp-664912;P3_121
mp-665;P-3m1
mp-665027;P-42_1m
mp-665120;Cmcm
mp-665150;P6_3/m
mp-665179;P4_2/mmc
mp-665212;P4_2/mmc
mp-665229;P4_2/mmc
mp-665298;Pmn2_1
mp-665302;Pnma
mp-665338;P2_1/c
mp-665365;Pnma
mp-665380;P2_13
mp-665511;Ibam
mp-665602;Pa-3
mp-665741;C2/c
mp-665806;P6/mmm
mp-665869;P2_1/c
mp-665923;C2/m
mp-665992;Cmc2_1
mp-666015;P1
mp-666158;P4_32_12
mp-666162;C222_1
mp-666166;Ima2
mp-666169;P2
mp-666247;P4_2/mbc
mp-666343;R-3
mp-666415;C2/m
mp-666437;P4_32_12
mp-666517;C2/c
mp-666550;Pmn2_1
mp-666554;P2_1/c
mp-667071;Pnma
mp-667368;Immm
mp-667371;Pbcm
mp-667373;Pmna
mp-667376;Cmce
mp-667377;Cmce
mp-667383;C2/m
mp-667448;I-4
mp-667456;P2_12_12_1
mp-667783;Pbca
mp-667992;P4/nbm
mp-668137;Fd-3m
mp-668138;P23
mp-668143;Cmcm
mp-668145;R-3m
mp-668148;P-4c2
mp-668149;P6_3/mmc
mp-668151;Pm-3n
mp-668152;P4_2/mbc
mp-668155;I-42m
mp-668156;Pnnn
mp-668158;Pa3
mp-668159;P622
mp-668160;P6_422
mp-668161;P6_3/mcm
mp-668162;Pm-3n
mp-668164;Pccn
mp-668165;Im-3m
mp-668166;Pban
mp-668167;Pcca
mp-668168;Pcca
mp-668169;I4_122
mp-668170;P-31m
mp-668171;I4/mcm
mp-668173;Ia3
mp-668178;P-31c
mp-668180;I4_1/amd
mp-668189;P4/nnc
mp-668310;P1
mp-668402;C2/m
mp-668406;R-3c
mp-668409;P2_12_12_1
mp-668415;C2/c
mp-668512;R-3
mp-668541;I4_1/amd
mp-668693;Imm2
mp-668723;Imma
mp-668849;R-3
mp-668883;F4_132
mp-668936;P1
mp-668945;R32
mp-668980;I-4m2
mp-669096;P2_1
mp-669283;P6_3/m
mp-669316;Pmn2_1
mp-669332;R-3m
mp-669426;P2_1/c
mp-669499;P2_1/c
mp-669531;Fm-3m
mp-669673;Cmc2_1
mp-669740;P6_222
mp-669744;Cmcm
mp-669750;R-3m
mp-669752;Pnma
mp-669755;P6_3/mmc
mp-669776;C222_1
mp-669782;R-3m
mp-669845;Fm-3m
mp-669916;R-3c
mp-670210;R-3
mp-670351;Pna2_1
mp-670357;I-4
mp-670367;P-1
mp-670416;I4_1md
mp-670551;Ibam
mp-670592;Pc
mp-670681;Cc
mp-670754;Pa-3
mp-671087;P1
mp-671112;P1
mp-671159;Cmcm
mp-671218;P-3m1
mp-671867;C2/m
mp-672093;R-3m
mp-672114;C2/m
mp-672408;P3_221
mp-672480;Pbam
mp-672869;P6_322
mp-672873;P-43m
mp-672949;P6_422
mp-673168;C2
mp-677991;C2/c
mp-678011;Pbcn
mp-678065;C2/c
mp-678071;P4_12_12
mp-678081;P1
mp-678082;Cmcm
mp-678140;Pm-3m
mp-678209;P4_122
mp-678441;Pmmn
mp-678482;P6_3/mmc
mp-678488;I4/mcm
mp-678490;P-4n2
mp-678491;P4_2/mcm
mp-678498;Fddd
mp-678501;R-3m
mp-678508;Pmc2_1
mp-678511;I4_1/amd
mp-678654;Ia3
mp-678656;I2_13
mp-678749;I4_122
mp-678918;P2/c
mp-678966;R-3c
mp-679005;P-3m1
mp-679009;C2/m
mp-679086;R-3m
mp-679160;P2_1/c
mp-679202;P-1
mp-679346;P2_1/c
mp-679354;Cc
mp-679359;P4_12_12
mp-679774;P-42_1m
mp-679964;Pnma
mp-680204;C2/m
mp-680222;P6/mmm
mp-680346;Pnma
mp-680353;P2_13
mp-680651;Ibam
mp-680894;I4/mcm
mp-680944;P1
mp-680971;C2/c
mp-681095;P6/mmm
mp-681203;C2/m
mp-681216;P2_1/c
mp-681307;Cmc2_1
mp-681335;P1
mp-681348;Pna2_1
mp-681509;P4_32_12
mp-681510;C222_1
mp-681518;Ima2
mp-681528;P2
mp-681608;P4_2/mbc
mp-681857;P4_32_12
mp-681858;C2/m
mp-681923;C2/c
mp-682001;Pmn2_1
mp-682035;P2_1/c
mp-682547;Pnma
mp-682646;Fd-3m
mp-682789;P4/nmm
mp-682905;Ama2
mp-682913;P4_32_12
mp-683103;Fd-3m
mp-683539;Cc
mp-683541;C2
mp-683542;C2
mp-683557;Pm
mp-683558;P1
mp-683559;P1
mp-683560;I2_12_12_1
mp-683568;P1
mp-683569;P1
mp-683570;P1
mp-683947;P-1
mp-683952;Pm-3n
mp-683953;Ia-3d
mp-683970;Pmmm
mp-684232;P-1
mp-685184;P1
mp-686886;R-3m
mp-686987;P3_221
mp-687347;C2/m
mp-687762;P-3m1
mp-687863;P-3m1
mp-688147;P-1
mp-688197;I-4
mp-688216;Pna2_1
mp-688354;R-3
mp-688483;Ibam
mp-688601;Ibam
mp-688640;Ibam
mp-688875;Pnma
mp-688878;R-3m
mp-688918;R-3m
mp-688999;Cmc2_1
mp-689025;Cmcm
mp-689049;R-3m
mp-689384;Fm-3m
mp-689410;P2_1/m
mp-689455;Pmn2_1
mp-689552;Fm-3m
mp-689560;P6_3/m
mp-689724;C2/m
mp-690228;P2/c
mp-690711;P2_1/c
mp-691068;P622
mp-691089;P622
mp-691624;Fd-3m
mp-691625;P23
mp-691628;P6_3/mmc
mp-691632;I-42m
mp-691635;R-3m
mp-691637;Pm-3n
mp-691638;P4_2/mbc
mp-691639;Pnnn
mp-691641;P622
mp-691643;Pa3
mp-691645;I4_122
mp-691646;Pcca
mp-691647;P6_422
mp-691648;Pccn
mp-691649;Pban
mp-691650;Pcca
mp-691651;P6_3/mcm
mp-691652;Pm-3n
mp-691653;Im-3m
mp-691655;I4/mcm
mp-691656;P-31m
mp-691662;P-31c
mp-691664;Ia3
mp-691782;P1
mp-691853;C2/m
mp-691857;R-3c
mp-691860;P2_12_12_1
mp-691939;R-3
mp-692097;Imm2
mp-6922;P6_222
mp-692264;F4_132
mp-692407;P2_12_12_1
mp-6930;P3_221
mp-693085;Imma
mp-693220;Cmcm
mp-693242;C2/c
mp-693672;Pna2_1
mp-693690;P2_1/c
mp-694033;C2
mp-694134;P2_1/c
mp-694179;I4/mmm
mp-694188;C2/m
mp-694216;P2
mp-694361;Pbam
mp-6945;P4_12_12
mp-6947;P4_2/mnm
mp-695752;P6_422
mp-696396;P2_1/c
mp-697267;P2_1/c
mp-697384;P4/nmm
mp-697433;I-4
mp-697443;Pbcm
mp-697453;Pmna
mp-697462;C2/c
mp-697498;Immm
mp-697519;Cmme
mp-697583;Cmce
mp-697584;Cmce
mp-698897;Pbcn
mp-698942;C2/c
mp-698955;P1
mp-698959;Cmcm
mp-699004;Pm-3m
mp-699197;P2_1/c
mp-699292;C2
mp-699732;P6_3/mmc
mp-699743;Fddd
mp-699746;P4_2/mcm
mp-699750;R-3m
mp-699755;Pmc2_1
mp-699873;Ia-3
mp-699879;I2_13
mp-7000;P3_121
mp-700210;C2/m
mp-700211;P-3m1
mp-700377;P-1
mp-700519;P4_12_12
mp-700896;Pnma
mp-701092;I4/mcm
mp-701310;P6/mmm
mp-701541;Pna2_1
mp-701702;P4_32_12
mp-701726;P2
mp-701977;C2/m
mp-702006;C2/c
mp-702119;Pmn2_1
mp-702535;Pnma
mp-702638;Fd-3m
mp-702663;Immm
mp-702728;P4/nmm
mp-702830;P4_32_12
mp-7029;P4_32_12
mp-702968;Fd-3m
mp-703242;Pmmn
mp-703244;Imma
mp-703357;Imma
mp-703358;Pmmn
mp-703402;I-4
mp-703587;R-3m
mp-703699;Imma
mp-703788;Pbcn
mp-704127;P1
mp-704128;P1
mp-704395;P-1
mp-705546;P2_1/c
mp-705764;Pnnm
mp-706365;C2/m
mp-706883;P2_1/c
mp-707377;Pc
mp-707535;P-1
mp-708220;Cmcm
mp-708268;Ibam
mp-7087;P6_3/mmc
mp-708733;C2/m
mp-708874;P4/nmm
mp-709043;P622
mp-709049;P622
mp-709402;P4/nbm
mp-709526;I-42m
mp-709531;Cmcm
mp-709559;Fd-3m
mp-709568;P-4c2
mp-709570;Pban
mp-709571;Pnnn
mp-709572;Pcca
mp-709573;P23
mp-709574;Pccn
mp-709576;Pcca
mp-709579;P6_3/mmc
mp-709582;P622
mp-709609;I4_122
mp-709614;R-3m
mp-709615;P6_422
mp-709619;P-31c
mp-709622;P-31m
mp-709627;Pm-3n
mp-709630;P4_2/mbc
mp-709662;I4/mcm
mp-709668;P4/nnc
mp-709675;Pa-3
mp-709679;Ia-3
mp-709716;P6_3/mcm
mp-709786;P1
mp-709806;Im-3m
mp-709908;Pm-3n
mp-709923;P2_12_12_1
mp-710009;C2/c
mp-710243;F4_132
mp-710319;P2_12_12_1
mp-710411;Imm2
mp-710767;Pna2_1
mp-710978;C2/c
mp-711386;C2/m
