"nr";"name";"teacher";"teachingAssistant"
110391;"undergraduateCourse39";110033;1100352
110401;"undergraduateCourse40";110033;0
110411;"undergraduateCourse41";110043;0
110421;"undergraduateCourse42";110043;1101322
110431;"undergraduateCourse43";110053;0
110441;"undergraduateCourse44";110053;0
110451;"undergraduateCourse45";110063;0
110461;"undergraduateCourse46";110073;1101002
110471;"undergraduateCourse47";110073;1100262
110481;"undergraduateCourse48";110083;0
110491;"undergraduateCourse49";110093;0
110501;"undergraduateCourse50";110103;1101092
110511;"undergraduateCourse51";110103;0
110521;"undergraduateCourse52";110004;1101362
110531;"undergraduateCourse53";110014;0
110541;"undergraduateCourse54";110024;0
110551;"undergraduateCourse55";110034;1100772
110561;"undergraduateCourse56";110034;1100762
110571;"undergraduateCourse57";110044;0
110581;"undergraduateCourse58";110044;1101032
111001;"undergraduateCourse0";111001;0
111011;"undergraduateCourse1";111011;0
111021;"undergraduateCourse2";111011;0
111031;"undergraduateCourse3";111021;1110372
111041;"undergraduateCourse4";111031;1110482
111051;"undergraduateCourse5";111041;1110232
111061;"undergraduateCourse6";111041;1110032
111071;"undergraduateCourse7";111051;0
111081;"undergraduateCourse8";111061;0
111091;"undergraduateCourse9";111061;0
111101;"undergraduateCourse10";111002;0
111111;"undergraduateCourse11";111002;1110012
111121;"undergraduateCourse12";111012;1110142
111131;"undergraduateCourse13";111022;1110942
111141;"undergraduateCourse14";111032;0
111151;"undergraduateCourse15";111032;0
111161;"undergraduateCourse16";111042;1110002
111171;"undergraduateCourse17";111042;1110452
111181;"undergraduateCourse18";111052;1110022
111191;"undergraduateCourse19";111062;0
111201;"undergraduateCourse20";111062;0
111211;"undergraduateCourse21";111072;1110262
111221;"undergraduateCourse22";111082;1110782
111231;"undergraduateCourse23";111092;0
111241;"undergraduateCourse24";111092;0
111251;"undergraduateCourse25";111003;1110402
111261;"undergraduateCourse26";111003;1110312
111271;"undergraduateCourse27";111013;0
111281;"undergraduateCourse28";111013;1110822
111291;"undergraduateCourse29";111023;0
111301;"undergraduateCourse30";111023;1110082
111311;"undergraduateCourse31";111033;1110472
111321;"undergraduateCourse32";111033;0
111331;"undergraduateCourse33";111043;0
111341;"undergraduateCourse34";111043;0
111351;"undergraduateCourse35";111053;0
111361;"undergraduateCourse36";111053;1110632
111371;"undergraduateCourse37";111063;1110442
111381;"undergraduateCourse38";111073;1110122
111391;"undergraduateCourse39";111073;0
111401;"undergraduateCourse40";111004;1110092
111411;"undergraduateCourse41";111004;1111052
111421;"undergraduateCourse42";111014;1110212
111431;"undergraduateCourse43";111014;0
111441;"undergraduateCourse44";111024;0
111451;"undergraduateCourse45";111034;0
111461;"undergraduateCourse46";111044;1111002
112001;"undergraduateCourse0";112001;0
112011;"undergraduateCourse1";112001;0
112021;"undergraduateCourse2";112011;1121132
112031;"undergraduateCourse3";112011;1120822
112041;"undergraduateCourse4";112021;0
112051;"undergraduateCourse5";112021;0
112061;"undergraduateCourse6";112031;0
112071;"undergraduateCourse7";112041;0
112081;"undergraduateCourse8";112051;0
112091;"undergraduateCourse9";112051;0
112101;"undergraduateCourse10";112061;1121402
112111;"undergraduateCourse11";112071;1120372
112121;"undergraduateCourse12";112081;0
112131;"undergraduateCourse13";112081;0
112141;"undergraduateCourse14";112091;1120102
112151;"undergraduateCourse15";112091;1120012
112161;"undergraduateCourse16";112002;1120002
112171;"undergraduateCourse17";112012;1121202
112181;"undergraduateCourse18";112012;0
112191;"undergraduateCourse19";112022;1120292
112201;"undergraduateCourse20";112032;0
112211;"undergraduateCourse21";112042;0
112221;"undergraduateCourse22";112052;0
112231;"undergraduateCourse23";112062;0
112241;"undergraduateCourse24";112062;1120932
112251;"undergraduateCourse25";112072;0
112261;"undergraduateCourse26";112082;0
112271;"undergraduateCourse27";112082;0
112281;"undergraduateCourse28";112092;0
112291;"undergraduateCourse29";112092;0
112301;"undergraduateCourse30";112102;1120912
112311;"undergraduateCourse31";112112;1120042
112321;"undergraduateCourse32";112112;0
112331;"undergraduateCourse33";112122;1121212
112341;"undergraduateCourse34";112122;0
112351;"undergraduateCourse35";112003;1120862
112361;"undergraduateCourse36";112003;0
112371;"undergraduateCourse37";112013;1121002
112381;"undergraduateCourse38";112013;1120592
112391;"undergraduateCourse39";112023;1120382
112401;"undergraduateCourse40";112023;1120162
112411;"undergraduateCourse41";112033;1120122
112421;"undergraduateCourse42";112043;0
112431;"undergraduateCourse43";112043;1120622
112441;"undergraduateCourse44";112053;0
112451;"undergraduateCourse45";112063;1120772
112461;"undergraduateCourse46";112073;0
112471;"undergraduateCourse47";112073;1120552
112481;"undergraduateCourse48";112083;0
112491;"undergraduateCourse49";112083;0
112501;"undergraduateCourse50";112004;0
112511;"undergraduateCourse51";112004;0
112521;"undergraduateCourse52";112014;1121262
112531;"undergraduateCourse53";112014;1120432
112541;"undergraduateCourse54";112024;1120652
112551;"undergraduateCourse55";112034;1121372
112561;"undergraduateCourse56";112034;0
112571;"undergraduateCourse57";112044;1121092
112581;"undergraduateCourse58";112044;1120232
112591;"undergraduateCourse59";112054;1120072
112601;"undergraduateCourse60";112054;1121272
112611;"undergraduateCourse61";112064;0
112621;"undergraduateCourse62";112064;0
113001;"undergraduateCourse0";113001;1130572
113011;"undergraduateCourse1";113011;1130032
113021;"undergraduateCourse2";113021;1130212
113031;"undergraduateCourse3";113031;1130372
113041;"undergraduateCourse4";113041;1130142
113051;"undergraduateCourse5";113051;0
113061;"undergraduateCourse6";113061;1130512
113071;"undergraduateCourse7";113061;0
113081;"undergraduateCourse8";113071;0
113091;"undergraduateCourse9";113081;0
113101;"undergraduateCourse10";113091;1130132
113111;"undergraduateCourse11";113091;1130742
113121;"undergraduateCourse12";113002;1130582
113131;"undergraduateCourse13";113012;1130382
113141;"undergraduateCourse14";113012;1130452
113151;"undergraduateCourse15";113022;1130272
113161;"undergraduateCourse16";113022;1130822
113171;"undergraduateCourse17";113032;1130522
113181;"undergraduateCourse18";113042;1130552
113191;"undergraduateCourse19";113042;1130652
113201;"undergraduateCourse20";113052;1130122
113211;"undergraduateCourse21";113062;0
113221;"undergraduateCourse22";113072;1130442
113231;"undergraduateCourse23";113072;1130472
113241;"undergraduateCourse24";113082;0
113251;"undergraduateCourse25";113082;1131372
113261;"undergraduateCourse26";113092;0
113271;"undergraduateCourse27";113102;0
113281;"undergraduateCourse28";113112;0
113291;"undergraduateCourse29";113122;0
113301;"undergraduateCourse30";113003;0
113311;"undergraduateCourse31";113013;1130752
113321;"undergraduateCourse32";113023;1130192
113331;"undergraduateCourse33";113023;1130862
113341;"undergraduateCourse34";113033;1130872
113351;"undergraduateCourse35";113033;0
113361;"undergraduateCourse36";113043;1130732
113371;"undergraduateCourse37";113053;1130072
113381;"undergraduateCourse38";113063;0
113391;"undergraduateCourse39";113073;1130772
113401;"undergraduateCourse40";113083;1131082
113411;"undergraduateCourse41";113083;1130152
113421;"undergraduateCourse42";113004;1131362
113431;"undergraduateCourse43";113014;1131192
113441;"undergraduateCourse44";113024;0
113451;"undergraduateCourse45";113034;1131142
113461;"undergraduateCourse46";113044;0
113471;"undergraduateCourse47";113044;1131182
114001;"undergraduateCourse0";114001;0
114011;"undergraduateCourse1";114011;1140062
114021;"undergraduateCourse2";114021;1140782
114031;"undergraduateCourse3";114031;1140272
114041;"undergraduateCourse4";114031;1140342
114051;"undergraduateCourse5";114041;1140512
114061;"undergraduateCourse6";114051;1140432
114071;"undergraduateCourse7";114061;0
114081;"undergraduateCourse8";114002;1140392
114091;"undergraduateCourse9";114002;1140602
114101;"undergraduateCourse10";114012;0
114111;"undergraduateCourse11";114012;1140502
114121;"undergraduateCourse12";114022;0
114131;"undergraduateCourse13";114032;0
114141;"undergraduateCourse14";114042;1140042
114151;"undergraduateCourse15";114042;0
114161;"undergraduateCourse16";114052;1140242
114171;"undergraduateCourse17";114052;0
114181;"undergraduateCourse18";114062;0
114191;"undergraduateCourse19";114072;0
114201;"undergraduateCourse20";114082;1140952
114211;"undergraduateCourse21";114082;0
114221;"undergraduateCourse22";114092;0
114231;"undergraduateCourse23";114003;1141002
114241;"undergraduateCourse24";114013;0
114251;"undergraduateCourse25";114013;0
114261;"undergraduateCourse26";114023;1140932
114271;"undergraduateCourse27";114023;1140652
114281;"undergraduateCourse28";114033;1140212
114291;"undergraduateCourse29";114033;1140722
114301;"undergraduateCourse30";114043;1140482
114311;"undergraduateCourse31";114043;0
114321;"undergraduateCourse32";114053;1140402
114331;"undergraduateCourse33";114053;1140672
114341;"undergraduateCourse34";114063;1140852
114351;"undergraduateCourse35";114063;1140232
114361;"undergraduateCourse36";114073;0
114371;"undergraduateCourse37";114083;0
114381;"undergraduateCourse38";114093;0
114391;"undergraduateCourse39";114093;0
114401;"undergraduateCourse40";114004;0
114411;"undergraduateCourse41";114004;0
114421;"undergraduateCourse42";114014;0
114431;"undergraduateCourse43";114014;1140122
114441;"undergraduateCourse44";114024;0
114451;"undergraduateCourse45";114034;0
114461;"undergraduateCourse46";114034;1140192
114471;"undergraduateCourse47";114044;0
114481;"undergraduateCourse48";114044;0
115001;"undergraduateCourse0";115001;1150052
115011;"undergraduateCourse1";115011;0
115021;"undergraduateCourse2";115011;1150432
115031;"undergraduateCourse3";115021;0
115041;"undergraduateCourse4";115021;0
115051;"undergraduateCourse5";115031;0
115061;"undergraduateCourse6";115031;1150112
115071;"undergraduateCourse7";115041;0
115081;"undergraduateCourse8";115051;0
115091;"undergraduateCourse9";115051;0
115101;"undergraduateCourse10";115061;1150882
115111;"undergraduateCourse11";115061;0
115121;"undergraduateCourse12";115002;1150072
115131;"undergraduateCourse13";115002;1150642
115141;"undergraduateCourse14";115012;0
115151;"undergraduateCourse15";115022;1150892
115161;"undergraduateCourse16";115022;1150832
115171;"undergraduateCourse17";115032;1150012
115181;"undergraduateCourse18";115032;1151192
115191;"undergraduateCourse19";115042;1151182
115201;"undergraduateCourse20";115052;1150272
115211;"undergraduateCourse21";115062;0
115221;"undergraduateCourse22";115072;1150182
115231;"undergraduateCourse23";115072;0
115241;"undergraduateCourse24";115082;1150932
115251;"undergraduateCourse25";115082;1150522
115261;"undergraduateCourse26";115092;1150282
115271;"undergraduateCourse27";115092;1150572
115281;"undergraduateCourse28";115102;1150762
115291;"undergraduateCourse29";115112;1150392
115301;"undergraduateCourse30";115112;0
115311;"undergraduateCourse31";115122;0
115321;"undergraduateCourse32";115122;0
115331;"undergraduateCourse33";115132;0
115341;"undergraduateCourse34";115132;1151222
115351;"undergraduateCourse35";115003;1150382
115361;"undergraduateCourse36";115013;0
115371;"undergraduateCourse37";115013;1150992
115381;"undergraduateCourse38";115023;0
115391;"undergraduateCourse39";115033;0
115401;"undergraduateCourse40";115033;1150812
115411;"undergraduateCourse41";115043;1151062
115421;"undergraduateCourse42";115043;1150212
115431;"undergraduateCourse43";115053;0
115441;"undergraduateCourse44";115063;0
115451;"undergraduateCourse45";115063;0
115461;"undergraduateCourse46";115073;1150972
115471;"undergraduateCourse47";115083;0
115481;"undergraduateCourse48";115093;0
115491;"undergraduateCourse49";115093;0
115501;"undergraduateCourse50";115004;1150902
115511;"undergraduateCourse51";115014;0
115521;"undergraduateCourse52";115014;1150782
115531;"undergraduateCourse53";115024;0
115541;"undergraduateCourse54";115024;1150292
115551;"undergraduateCourse55";115034;1150402
115561;"undergraduateCourse56";115034;1151032
115571;"undergraduateCourse57";115044;1150152
115581;"undergraduateCourse58";115044;1150492
116001;"undergraduateCourse0";116001;1160652
116011;"undergraduateCourse1";116011;0
116021;"undergraduateCourse2";116021;1160112
116031;"undergraduateCourse3";116021;1160392
116041;"undergraduateCourse4";116031;1160782
116051;"undergraduateCourse5";116031;1160642
116061;"undergraduateCourse6";116041;1160002
116071;"undergraduateCourse7";116041;1160382
116081;"undergraduateCourse8";116051;1160532
116091;"undergraduateCourse9";116051;0
116101;"undergraduateCourse10";116061;1161162
116111;"undergraduateCourse11";116061;0
116121;"undergraduateCourse12";116071;1160442
116131;"undergraduateCourse13";116071;1160672
116141;"undergraduateCourse14";116081;1160482
116151;"undergraduateCourse15";116081;0
116161;"undergraduateCourse16";116091;1160462
116171;"undergraduateCourse17";116091;0
116181;"undergraduateCourse18";116002;0
116191;"undergraduateCourse19";116002;0
116201;"undergraduateCourse20";116012;0
116211;"undergraduateCourse21";116012;0
116221;"undergraduateCourse22";116022;0
116231;"undergraduateCourse23";116032;1160862
116241;"undergraduateCourse24";116042;1161462
116251;"undergraduateCourse25";116052;0
116261;"undergraduateCourse26";116052;0
116271;"undergraduateCourse27";116062;1161092
116281;"undergraduateCourse28";116062;0
116291;"undergraduateCourse29";116072;1160342
116301;"undergraduateCourse30";116082;0
116311;"undergraduateCourse31";116082;1161132
116321;"undergraduateCourse32";116092;0
116331;"undergraduateCourse33";116092;1160172
116341;"undergraduateCourse34";116102;0
116351;"undergraduateCourse35";116102;0
116361;"undergraduateCourse36";116112;1160992
116371;"undergraduateCourse37";116003;0
116381;"undergraduateCourse38";116003;0
116391;"undergraduateCourse39";116013;1160772
116401;"undergraduateCourse40";116013;1160302
116411;"undergraduateCourse41";116023;1160932
116421;"undergraduateCourse42";116023;1161332
116431;"undergraduateCourse43";116033;1161552
116441;"undergraduateCourse44";116033;0
116451;"undergraduateCourse45";116043;0
116461;"undergraduateCourse46";116053;1161192
116471;"undergraduateCourse47";116063;0
116481;"undergraduateCourse48";116073;0
116491;"undergraduateCourse49";116083;0
116501;"undergraduateCourse50";116093;1160372
116511;"undergraduateCourse51";116103;1161362
116521;"undergraduateCourse52";116103;1161472
116531;"undergraduateCourse53";116004;0
116541;"undergraduateCourse54";116014;0
116551;"undergraduateCourse55";116024;0
116561;"undergraduateCourse56";116034;0
116571;"undergraduateCourse57";116034;0
116581;"undergraduateCourse58";116044;1160892
116591;"undergraduateCourse59";116044;1160452
116601;"undergraduateCourse60";116054;1161062
116611;"undergraduateCourse61";116054;1160212
117001;"undergraduateCourse0";117001;1170822
117011;"undergraduateCourse1";117001;0
117021;"undergraduateCourse2";117011;0
117031;"undergraduateCourse3";117011;1171162
117041;"undergraduateCourse4";117021;1170112
117051;"undergraduateCourse5";117031;1170582
117061;"undergraduateCourse6";117031;0
117071;"undergraduateCourse7";117041;0
117081;"undergraduateCourse8";117041;1170102
117091;"undergraduateCourse9";117051;0
117101;"undergraduateCourse10";117061;0
117111;"undergraduateCourse11";117071;0
117121;"undergraduateCourse12";117071;1170912
117131;"undergraduateCourse13";117002;0
117141;"undergraduateCourse14";117012;0
117151;"undergraduateCourse15";117012;1170322
117161;"undergraduateCourse16";117022;0
117171;"undergraduateCourse17";117022;0
117181;"undergraduateCourse18";117032;1170612
117191;"undergraduateCourse19";117042;1170992
117201;"undergraduateCourse20";117052;0
117211;"undergraduateCourse21";117052;1170472
117221;"undergraduateCourse22";117062;0
117231;"undergraduateCourse23";117072;1170372
117241;"undergraduateCourse24";117082;0
117251;"undergraduateCourse25";117092;1170432
117261;"undergraduateCourse26";117092;1170712
117271;"undergraduateCourse27";117102;1170622
117281;"undergraduateCourse28";117102;1171112
117291;"undergraduateCourse29";117112;1171002
117301;"undergraduateCourse30";117112;0
117311;"undergraduateCourse31";117122;1170072
117321;"undergraduateCourse32";117003;0
117331;"undergraduateCourse33";117003;1170682
117341;"undergraduateCourse34";117013;0
117351;"undergraduateCourse35";117013;0
117361;"undergraduateCourse36";117023;0
117371;"undergraduateCourse37";117023;0
117381;"undergraduateCourse38";117033;0
117391;"undergraduateCourse39";117033;1170302
117401;"undergraduateCourse40";117043;0
117411;"undergraduateCourse41";117043;0
117421;"undergraduateCourse42";117053;1170782
117431;"undergraduateCourse43";117053;0
117441;"undergraduateCourse44";117063;0
117451;"undergraduateCourse45";117073;1171152
117461;"undergraduateCourse46";117073;0
117471;"undergraduateCourse47";117083;0
117481;"undergraduateCourse48";117093;1170272
117491;"undergraduateCourse49";117093;0
117501;"undergraduateCourse50";117103;0
117511;"undergraduateCourse51";117004;0
117521;"undergraduateCourse52";117004;1170572
117531;"undergraduateCourse53";117014;1170282
117541;"undergraduateCourse54";117014;0
117551;"undergraduateCourse55";117024;0
117561;"undergraduateCourse56";117034;0
117571;"undergraduateCourse57";117044;0
117581;"undergraduateCourse58";117054;0
117591;"undergraduateCourse59";117054;0
117601;"undergraduateCourse60";117064;1170482
117611;"undergraduateCourse61";117064;0
118001;"undergraduateCourse0";118001;0
118011;"undergraduateCourse1";118001;1180052
118021;"undergraduateCourse2";118011;0
118031;"undergraduateCourse3";118011;0
118041;"undergraduateCourse4";118021;0
118051;"undergraduateCourse5";118021;0
118061;"undergraduateCourse6";118031;0
118071;"undergraduateCourse7";118041;1180852
118081;"undergraduateCourse8";118051;1180702
118091;"undergraduateCourse9";118051;1181042
118101;"undergraduateCourse10";118061;1181092
118111;"undergraduateCourse11";118071;1180382
118121;"undergraduateCourse12";118081;0
118131;"undergraduateCourse13";118002;0
118141;"undergraduateCourse14";118012;1181132
118151;"undergraduateCourse15";118012;0
118161;"undergraduateCourse16";118022;0
118171;"undergraduateCourse17";118032;0
118181;"undergraduateCourse18";118042;0
118191;"undergraduateCourse19";118052;0
118201;"undergraduateCourse20";118062;1180362
118211;"undergraduateCourse21";118062;1180512
118221;"undergraduateCourse22";118072;1180062
118231;"undergraduateCourse23";118082;0
118241;"undergraduateCourse24";118082;0
118251;"undergraduateCourse25";118092;1180882
118261;"undergraduateCourse26";118102;0
118271;"undergraduateCourse27";118112;0
118281;"undergraduateCourse28";118122;1181002
118291;"undergraduateCourse29";118122;1180662
118301;"undergraduateCourse30";118132;0
118311;"undergraduateCourse31";118132;0
118321;"undergraduateCourse32";118003;1180962
118331;"undergraduateCourse33";118003;1180302
118341;"undergraduateCourse34";118013;0
118351;"undergraduateCourse35";118023;0
118361;"undergraduateCourse36";118033;0
118371;"undergraduateCourse37";118033;0
118381;"undergraduateCourse38";118043;0
118391;"undergraduateCourse39";118043;0
118401;"undergraduateCourse40";118053;0
118411;"undergraduateCourse41";118053;0
118421;"undergraduateCourse42";118063;1180752
118431;"undergraduateCourse43";118063;0
118441;"undergraduateCourse44";118073;1180012
118451;"undergraduateCourse45";118073;0
118461;"undergraduateCourse46";118083;1180842
118471;"undergraduateCourse47";118004;1180002
118481;"undergraduateCourse48";118004;0
118491;"undergraduateCourse49";118014;0
118501;"undergraduateCourse50";118014;1181122
118511;"undergraduateCourse51";118024;0
118521;"undergraduateCourse52";118034;1180162
118531;"undergraduateCourse53";118034;1180192
118541;"undergraduateCourse54";118044;0
118551;"undergraduateCourse55";118044;1180032
200001;"undergraduateCourse0";200001;2000912
200011;"undergraduateCourse1";200011;0
200021;"undergraduateCourse2";200021;0
200031;"undergraduateCourse3";200021;0
200041;"undergraduateCourse4";200031;0
200051;"undergraduateCourse5";200031;2000582
200061;"undergraduateCourse6";200041;0
200071;"undergraduateCourse7";200041;2000302
200081;"undergraduateCourse8";200051;2001092
200091;"undergraduateCourse9";200061;2001012
200101;"undergraduateCourse10";200061;2000252
200111;"undergraduateCourse11";200071;0
200121;"undergraduateCourse12";200071;2000172
200131;"undergraduateCourse13";200002;0
200141;"undergraduateCourse14";200012;2000752
200151;"undergraduateCourse15";200022;2000922
200161;"undergraduateCourse16";200032;2001222
200171;"undergraduateCourse17";200032;2000772
200181;"undergraduateCourse18";200042;0
200191;"undergraduateCourse19";200042;2000572
200201;"undergraduateCourse20";200052;2001002
200211;"undergraduateCourse21";200052;0
200221;"undergraduateCourse22";200062;0
200231;"undergraduateCourse23";200062;0
200241;"undergraduateCourse24";200072;0
200251;"undergraduateCourse25";200072;0
200261;"undergraduateCourse26";200082;0
200271;"undergraduateCourse27";200082;0
200281;"undergraduateCourse28";200092;2000642
200291;"undergraduateCourse29";200092;0
200301;"undergraduateCourse30";200003;0
200311;"undergraduateCourse31";200013;2000732
200321;"undergraduateCourse32";200023;2000552
200331;"undergraduateCourse33";200033;2000212
200341;"undergraduateCourse34";200043;2000032
200351;"undergraduateCourse35";200043;0
200361;"undergraduateCourse36";200053;2000782
200371;"undergraduateCourse37";200053;2001112
200381;"undergraduateCourse38";200063;0
200391;"undergraduateCourse39";200073;2000812
200401;"undergraduateCourse40";200004;0
200411;"undergraduateCourse41";200014;2000522
200421;"undergraduateCourse42";200024;2000992
200431;"undergraduateCourse43";200034;2001062
200441;"undergraduateCourse44";200034;0
200451;"undergraduateCourse45";200044;0
201001;"undergraduateCourse0";201001;2011242
201011;"undergraduateCourse1";201011;2011362
201021;"undergraduateCourse2";201021;2011422
201031;"undergraduateCourse3";201021;0
201041;"undergraduateCourse4";201031;2010622
201051;"undergraduateCourse5";201031;2010852
201061;"undergraduateCourse6";201041;2011092
201071;"undergraduateCourse7";201041;0
201081;"undergraduateCourse8";201051;2010772
201091;"undergraduateCourse9";201061;0
201101;"undergraduateCourse10";201071;0
201111;"undergraduateCourse11";201081;2011432
201121;"undergraduateCourse12";201002;0
201131;"undergraduateCourse13";201012;2011152
201141;"undergraduateCourse14";201012;2010372
201151;"undergraduateCourse15";201022;2010752
201161;"undergraduateCourse16";201022;2011212
201171;"undergraduateCourse17";201032;0
201181;"undergraduateCourse18";201042;0
201191;"undergraduateCourse19";201052;2010162
201201;"undergraduateCourse20";201052;2011102
201211;"undergraduateCourse21";201062;2011122
201221;"undergraduateCourse22";201072;2011292
201231;"undergraduateCourse23";201082;2010962
201241;"undergraduateCourse24";201082;2010972
201251;"undergraduateCourse25";201092;2010112
201261;"undergraduateCourse26";201102;0
201271;"undergraduateCourse27";201112;2010992
201281;"undergraduateCourse28";201112;2011142
201291;"undergraduateCourse29";201122;0
201301;"undergraduateCourse30";201122;2010872
201311;"undergraduateCourse31";201132;0
201321;"undergraduateCourse32";201003;2010172
201331;"undergraduateCourse33";201013;2010132
201341;"undergraduateCourse34";201013;2010452
201351;"undergraduateCourse35";201023;2010892
201361;"undergraduateCourse36";201033;2010212
201371;"undergraduateCourse37";201043;0
201381;"undergraduateCourse38";201053;0
201391;"undergraduateCourse39";201063;2010002
201401;"undergraduateCourse40";201063;0
201411;"undergraduateCourse41";201073;0
201421;"undergraduateCourse42";201073;0
201431;"undergraduateCourse43";201083;0
201441;"undergraduateCourse44";201083;2010022
201451;"undergraduateCourse45";201004;2011252
201461;"undergraduateCourse46";201004;2011322
201471;"undergraduateCourse47";201014;2010902
201481;"undergraduateCourse48";201024;2011012
201491;"undergraduateCourse49";201024;2010382
201501;"undergraduateCourse50";201034;0
201511;"undergraduateCourse51";201034;0
201521;"undergraduateCourse52";201044;0
202001;"undergraduateCourse0";202001;2020742
202011;"undergraduateCourse1";202011;2021162
202021;"undergraduateCourse2";202021;2020692
202031;"undergraduateCourse3";202031;2020782
202041;"undergraduateCourse4";202031;2021082
202051;"undergraduateCourse5";202041;2020622
202061;"undergraduateCourse6";202041;2020942
202071;"undergraduateCourse7";202051;0
202081;"undergraduateCourse8";202061;0
202091;"undergraduateCourse9";202002;2020812
202101;"undergraduateCourse10";202012;0
202111;"undergraduateCourse11";202022;0
202121;"undergraduateCourse12";202032;2020242
202131;"undergraduateCourse13";202042;2021282
202141;"undergraduateCourse14";202052;0
202151;"undergraduateCourse15";202052;2020902
202161;"undergraduateCourse16";202062;2020062
202171;"undergraduateCourse17";202062;0
202181;"undergraduateCourse18";202072;0
202191;"undergraduateCourse19";202082;2020842
202201;"undergraduateCourse20";202082;0
202211;"undergraduateCourse21";202092;0
202221;"undergraduateCourse22";202092;2021182
202231;"undergraduateCourse23";202102;0
202241;"undergraduateCourse24";202112;2020282
202251;"undergraduateCourse25";202112;2021192
202261;"undergraduateCourse26";202003;0
202271;"undergraduateCourse27";202013;0
202281;"undergraduateCourse28";202013;2020202
202291;"undergraduateCourse29";202023;2020602
202301;"undergraduateCourse30";202033;0
202311;"undergraduateCourse31";202043;2021072
202321;"undergraduateCourse32";202043;2020212
202331;"undergraduateCourse33";202053;2020562
202341;"undergraduateCourse34";202063;0
202351;"undergraduateCourse35";202073;0
202361;"undergraduateCourse36";202073;2020962
202371;"undergraduateCourse37";202083;2020092
202381;"undergraduateCourse38";202083;2021242
202391;"undergraduateCourse39";202004;0
202401;"undergraduateCourse40";202014;2020732
202411;"undergraduateCourse41";202014;2020852
202421;"undergraduateCourse42";202024;2021132
202431;"undergraduateCourse43";202024;2020632
202441;"undergraduateCourse44";202034;0
202451;"undergraduateCourse45";202034;2020862
202461;"undergraduateCourse46";202044;0
202471;"undergraduateCourse47";202054;0
203001;"undergraduateCourse0";203001;2030582
203011;"undergraduateCourse1";203011;0
203021;"undergraduateCourse2";203011;2030492
203031;"undergraduateCourse3";203021;2030232
203041;"undergraduateCourse4";203021;2030472
203051;"undergraduateCourse5";203031;2030662
203061;"undergraduateCourse6";203031;2030332
203071;"undergraduateCourse7";203041;2030222
203081;"undergraduateCourse8";203051;2030342
203091;"undergraduateCourse9";203051;2030962
203101;"undergraduateCourse10";203061;0
203111;"undergraduateCourse11";203071;2030642
203121;"undergraduateCourse12";203081;2031112
203131;"undergraduateCourse13";203002;0
203141;"undergraduateCourse14";203002;0
203151;"undergraduateCourse15";203012;2030282
203161;"undergraduateCourse16";203022;0
203171;"undergraduateCourse17";203032;2030922
203181;"undergraduateCourse18";203032;2030932
203191;"undergraduateCourse19";203042;2030942
203201;"undergraduateCourse20";203042;0
203211;"undergraduateCourse21";203052;2031242
203221;"undergraduateCourse22";203062;0
203231;"undergraduateCourse23";203072;2030762
203241;"undergraduateCourse24";203082;2031202
203251;"undergraduateCourse25";203092;2030562
203261;"undergraduateCourse26";203003;0
203271;"undergraduateCourse27";203013;0
203281;"undergraduateCourse28";203023;0
203291;"undergraduateCourse29";203033;2030402
203301;"undergraduateCourse30";203033;2030412
203311;"undergraduateCourse31";203043;2030702
203321;"undergraduateCourse32";203053;2030752
203331;"undergraduateCourse33";203053;0
203341;"undergraduateCourse34";203063;0
203351;"undergraduateCourse35";203063;2030392
203361;"undergraduateCourse36";203073;0
203371;"undergraduateCourse37";203004;2031132
203381;"undergraduateCourse38";203014;2031072
203391;"undergraduateCourse39";203024;0
203401;"undergraduateCourse40";203024;2030292
203411;"undergraduateCourse41";203034;0
203421;"undergraduateCourse42";203034;2030072
203431;"undergraduateCourse43";203044;0
203441;"undergraduateCourse44";203054;2030502
204001;"undergraduateCourse0";204001;0
204011;"undergraduateCourse1";204001;0
204021;"undergraduateCourse2";204011;2040282
204031;"undergraduateCourse3";204011;2040522
204041;"undergraduateCourse4";204021;2040002
204051;"undergraduateCourse5";204031;0
204061;"undergraduateCourse6";204041;2040252
204071;"undergraduateCourse7";204051;2040872
204081;"undergraduateCourse8";204051;2040632
204091;"undergraduateCourse9";204061;2041012
204101;"undergraduateCourse10";204061;0
204111;"undergraduateCourse11";204071;2040502
204121;"undergraduateCourse12";204081;0
204131;"undergraduateCourse13";204002;0
204141;"undergraduateCourse14";204012;2040072
204151;"undergraduateCourse15";204012;2041362
204161;"undergraduateCourse16";204022;2041322
204171;"undergraduateCourse17";204032;0
204181;"undergraduateCourse18";204032;2040102
204191;"undergraduateCourse19";204042;0
204201;"undergraduateCourse20";204042;2040262
204211;"undergraduateCourse21";204052;0
204221;"undergraduateCourse22";204052;0
204231;"undergraduateCourse23";204062;2041082
204241;"undergraduateCourse24";204072;0
204251;"undergraduateCourse25";204072;0
204261;"undergraduateCourse26";204082;0
204271;"undergraduateCourse27";204082;0
204281;"undergraduateCourse28";204092;2040542
204291;"undergraduateCourse29";204102;2040702
204301;"undergraduateCourse30";204102;2040992
204311;"undergraduateCourse31";204112;0
204321;"undergraduateCourse32";204112;0
204331;"undergraduateCourse33";204003;2040732
204341;"undergraduateCourse34";204003;2040112
204351;"undergraduateCourse35";204013;2040782
204361;"undergraduateCourse36";204013;2040772
204371;"undergraduateCourse37";204023;2040852
